time:1	Mass_Fract_1:2	Poly_Mass_Density_1:3	Monomer_Mass_Density_1:4	Monomer_MW_1:5	Mn_total_1:6	Mw_total_1:7	Mn_poly_1:8	Mw_poly_1:9	PDI_poly_1:10	Xn_poly_1:11	Xw_poly_1:12	F1_in_1:13	diff_power:14	fiss_power:15	beta_power:16	chaint_power:17	F_Diff_Limit_1:18	F_PS_Diff_Limit_1:19	F_Fiss_Limit_1:20	F_PS_Fiss_Limit_1:21	F_Chaint_Limit_1:22	F_Chaint_LMWR_1:23	bA:24	bB:25	Lower_Limit:26	Temperature:27	alpha_bs:28	alpha_ra:29	LMWP_see_Polymer1:30	LMWP_bi_react:31	Mass_Change:32	Mass_Left_1:33	Vol_Factor:34	Mass_Total_1:35	bond_pp:36	num_bonds_1_pp:37	total_bonds_1:38	netrate_BF:39	netrate_R:40	netrate_BS:41	d0:42	Rhat:43	ZL:44	kI:45	kT:46	kD:47	F_chainf_D_1l_pp_pp:48	F_recomb_actual_same_epep:49	chainf_except_D_1l_pp:50	chainf_real_except_D_1l_pp:51	F_end_beta_Rep_1l_pp_ppp:52	DONTUSE:53	DONTUSE_D_1s2pp:54	num_end_H_p:55	arctan_power:56	arctan_factor:57	pie:58	random1:59	random2:60	D_1l_pp0:61	D_1l_pp1:62	D_1l_pp2:63	D_1l_pp3:64	F_D_1l_pp:65	Xn_D_1l_pp:66	bondst_D_1l_pp:67	bondst_lmwr_D_1l_pp:68	bondst_bs_D_1l_pp:69	bondwk_ra_D_1l_pp:70	Rep_1l_pp0:71	Rep_1l_pp1:72	Rep_1l_pp2:73	Rep_1l_pp0B:74	Rep_1l_pp1B:75	Xn_Rep_1l_pp:76	bondst_bs_Rep_1l_pp:77	bondwk_ra_Rep_1l_pp:78	D_1s2pp:79	D_1s2pp_MY:80	F_D_1s2pp:81	so_D_1s2pp:82	SP:83	SP_MY:84	F_SP:85	so_SP:86	Dt1_0:87	Dt1_1:88	Dt1_2:89	Dt0:90	Dt1:91	Dt2:92	Dp1_0:93	Dp1_1:94	Dp1_2:95	Ds1_0:96	Ds1_1:97	Ds1_2:98	Ds0:99	Ds1:100	Ds2:101	R1_0:102	R1_1:103	Xn_R1:104	Re1_0:105	Re1_1:106	Xn_Re1:107	Rs1_0:108	Rs1_1:109	Xn_Rs1:110	Polymer_Yield:111	LMWP_Yield:112	
2.020000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.511661e+02	9.364308e+05	6.083574e+05	1.220253e+06	2.005815e+00	3.069102e+03	6.156052e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.390053e-04	5.001695e-01	1.000000e+00	1.000000e+00	3.390053e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.934915e-02	0.000000e+00	2.521491e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.057086e-08	1.057097e-08	2.712152e-06	3.835389e+00	3.251286e-09	2.565674e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304499e-06	1.934915e-02	1.191144e+02	1.100975e+06	1.000000e+00	3.069102e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.251303e-09	9.590713e-06	5.920902e-02	3.251303e+11	9.590713e+14	2.949806e+03	1.000000e+00	1.000000e+00	5.865756e-03	2.326305e-01	2.326305e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	5.872060e-03	2.521491e-02	1.191203e+02	5.872060e-03	2.521491e-02	1.191203e+02	6.304499e-06	1.934915e-02	1.191144e+02	5.865756e-03	5.865756e-03	5.865756e-03	5.865756e-03	5.865756e-03	5.865756e-03	3.251303e-09	9.590713e-06	2.949806e+03	3.251303e-09	9.590713e-06	2.949806e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.673695e-01	2.326305e-01	5.331500e+02	
2.030000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.472550e+02	9.338771e+05	6.075055e+05	1.218632e+06	2.005960e+00	3.064804e+03	6.147875e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.394862e-04	5.001697e-01	1.000000e+00	1.000000e+00	3.394862e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.932206e-02	0.000000e+00	2.521493e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.055606e-08	1.055617e-08	2.710252e-06	3.830019e+00	3.249009e-09	2.567472e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304500e-06	1.932206e-02	1.187896e+02	1.096540e+06	1.000000e+00	3.064804e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.249026e-09	9.570421e-06	5.900719e-02	3.249026e+11	9.570421e+14	2.945628e+03	1.000000e+00	1.000000e+00	5.892868e-03	2.337055e-01	2.337055e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	5.899172e-03	2.521493e-02	1.187955e+02	5.899172e-03	2.521493e-02	1.187955e+02	6.304500e-06	1.932206e-02	1.187896e+02	5.892868e-03	5.892868e-03	5.892868e-03	5.892868e-03	5.892868e-03	5.892868e-03	3.249026e-09	9.570421e-06	2.945628e+03	3.249026e-09	9.570421e-06	2.945628e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.662945e-01	2.337055e-01	5.331500e+02	
2.040000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.433822e+02	9.313285e+05	6.066542e+05	1.217012e+06	2.006104e+00	3.060510e+03	6.139702e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.399683e-04	5.001700e-01	1.000000e+00	1.000000e+00	3.399683e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.929499e-02	0.000000e+00	2.521495e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.054127e-08	1.054138e-08	2.708353e-06	3.824652e+00	3.246732e-09	2.569272e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304501e-06	1.929499e-02	1.184655e+02	1.092121e+06	1.000000e+00	3.060510e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.246749e-09	9.550153e-06	5.880586e-02	3.246749e+11	9.550153e+14	2.941451e+03	1.000000e+00	1.000000e+00	5.919961e-03	2.347798e-01	2.347798e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	5.926265e-03	2.521495e-02	1.184714e+02	5.926265e-03	2.521495e-02	1.184714e+02	6.304501e-06	1.929499e-02	1.184655e+02	5.919961e-03	5.919961e-03	5.919961e-03	5.919961e-03	5.919961e-03	5.919961e-03	3.246749e-09	9.550153e-06	2.941451e+03	3.246749e-09	9.550153e-06	2.941451e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.652202e-01	2.347798e-01	5.331500e+02	
2.050000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.395475e+02	9.287848e+05	6.058035e+05	1.215392e+06	2.006248e+00	3.056218e+03	6.131533e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.404515e-04	5.001702e-01	1.000000e+00	1.000000e+00	3.404515e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.926793e-02	0.000000e+00	2.521497e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.052649e-08	1.052660e-08	2.706453e-06	3.819290e+00	3.244455e-09	2.571075e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304502e-06	1.926793e-02	1.181420e+02	1.087715e+06	1.000000e+00	3.056218e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.244472e-09	9.529911e-06	5.860505e-02	3.244472e+11	9.529911e+14	2.937276e+03	1.000000e+00	1.000000e+00	5.947035e-03	2.358534e-01	2.358534e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	5.953339e-03	2.521497e-02	1.181479e+02	5.953339e-03	2.521497e-02	1.181479e+02	6.304502e-06	1.926793e-02	1.181420e+02	5.947035e-03	5.947035e-03	5.947035e-03	5.947035e-03	5.947035e-03	5.947035e-03	3.244472e-09	9.529911e-06	2.937276e+03	3.244472e-09	9.529911e-06	2.937276e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.641466e-01	2.358534e-01	5.331500e+02	
2.060000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.357501e+02	9.262461e+05	6.049534e+05	1.213774e+06	2.006392e+00	3.051929e+03	6.123367e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.409358e-04	5.001705e-01	1.000000e+00	1.000000e+00	3.409358e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.924090e-02	0.000000e+00	2.521499e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.051172e-08	1.051183e-08	2.704554e-06	3.813931e+00	3.242178e-09	2.572881e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304503e-06	1.924090e-02	1.178191e+02	1.083324e+06	1.000000e+00	3.051929e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.242195e-09	9.509694e-06	5.840475e-02	3.242195e+11	9.509694e+14	2.933103e+03	1.000000e+00	1.000000e+00	5.974090e-03	2.369261e-01	2.369261e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	5.980394e-03	2.521499e-02	1.178251e+02	5.980394e-03	2.521499e-02	1.178251e+02	6.304503e-06	1.924090e-02	1.178191e+02	5.974090e-03	5.974090e-03	5.974090e-03	5.974090e-03	5.974090e-03	5.974090e-03	3.242195e-09	9.509694e-06	2.933103e+03	3.242195e-09	9.509694e-06	2.933103e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.630739e-01	2.369261e-01	5.331500e+02	
2.070000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.319895e+02	9.237124e+05	6.041039e+05	1.212156e+06	2.006536e+00	3.047644e+03	6.115206e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.414213e-04	5.001707e-01	1.000000e+00	1.000000e+00	3.414213e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.921388e-02	0.000000e+00	2.521501e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.049696e-08	1.049707e-08	2.702655e-06	3.808576e+00	3.239901e-09	2.574689e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304505e-06	1.921388e-02	1.174969e+02	1.078947e+06	1.000000e+00	3.047644e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.239918e-09	9.489502e-06	5.820496e-02	3.239918e+11	9.489502e+14	2.928932e+03	1.000000e+00	1.000000e+00	6.001126e-03	2.379982e-01	2.379982e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.007430e-03	2.521501e-02	1.175029e+02	6.007430e-03	2.521501e-02	1.175029e+02	6.304505e-06	1.921388e-02	1.174969e+02	6.001126e-03	6.001126e-03	6.001126e-03	6.001126e-03	6.001126e-03	6.001126e-03	3.239918e-09	9.489502e-06	2.928932e+03	3.239918e-09	9.489502e-06	2.928932e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.620018e-01	2.379982e-01	5.331500e+02	
2.080000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.282652e+02	9.211837e+05	6.032550e+05	1.210539e+06	2.006679e+00	3.043361e+03	6.107049e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.419080e-04	5.001710e-01	1.000000e+00	1.000000e+00	3.419080e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.918689e-02	0.000000e+00	2.521503e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.048221e-08	1.048232e-08	2.700755e-06	3.803224e+00	3.237624e-09	2.576500e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304506e-06	1.918689e-02	1.171753e+02	1.074584e+06	1.000000e+00	3.043361e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.237641e-09	9.469335e-06	5.800567e-02	3.237641e+11	9.469335e+14	2.924763e+03	1.000000e+00	1.000000e+00	6.028143e-03	2.390694e-01	2.390694e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.034448e-03	2.521503e-02	1.171813e+02	6.034448e-03	2.521503e-02	1.171813e+02	6.304506e-06	1.918689e-02	1.171753e+02	6.028143e-03	6.028143e-03	6.028143e-03	6.028143e-03	6.028143e-03	6.028143e-03	3.237641e-09	9.469335e-06	2.924763e+03	3.237641e-09	9.469335e-06	2.924763e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.609306e-01	2.390694e-01	5.331500e+02	
2.090000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.245767e+02	9.186600e+05	6.024067e+05	1.208923e+06	2.006822e+00	3.039081e+03	6.098896e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.423958e-04	5.001712e-01	1.000000e+00	1.000000e+00	3.423958e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.915991e-02	0.000000e+00	2.521505e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.046747e-08	1.046758e-08	2.698856e-06	3.797877e+00	3.235347e-09	2.578313e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304507e-06	1.915991e-02	1.168543e+02	1.070235e+06	1.000000e+00	3.039081e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.235364e-09	9.449193e-06	5.780690e-02	3.235364e+11	9.449193e+14	2.920596e+03	1.000000e+00	1.000000e+00	6.055141e-03	2.401400e-01	2.401400e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.061446e-03	2.521505e-02	1.168603e+02	6.061446e-03	2.521505e-02	1.168603e+02	6.304507e-06	1.915991e-02	1.168543e+02	6.055141e-03	6.055141e-03	6.055141e-03	6.055141e-03	6.055141e-03	6.055141e-03	3.235364e-09	9.449193e-06	2.920596e+03	3.235364e-09	9.449193e-06	2.920596e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.598600e-01	2.401400e-01	5.331500e+02	
2.100000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.209235e+02	9.161413e+05	6.015589e+05	1.207308e+06	2.006965e+00	3.034804e+03	6.090747e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.428849e-04	5.001714e-01	1.000000e+00	1.000000e+00	3.428849e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.913295e-02	0.000000e+00	2.521507e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.045274e-08	1.045286e-08	2.696957e-06	3.792533e+00	3.233070e-09	2.580129e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304508e-06	1.913295e-02	1.165340e+02	1.065900e+06	1.000000e+00	3.034804e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.233088e-09	9.429077e-06	5.760864e-02	3.233088e+11	9.429077e+14	2.916431e+03	1.000000e+00	1.000000e+00	6.082120e-03	2.412097e-01	2.412097e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.088425e-03	2.521507e-02	1.165400e+02	6.088425e-03	2.521507e-02	1.165400e+02	6.304508e-06	1.913295e-02	1.165340e+02	6.082120e-03	6.082120e-03	6.082120e-03	6.082120e-03	6.082120e-03	6.082120e-03	3.233088e-09	9.429077e-06	2.916431e+03	3.233088e-09	9.429077e-06	2.916431e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.587903e-01	2.412097e-01	5.331500e+02	
2.110000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.173051e+02	9.136276e+05	6.007118e+05	1.205693e+06	2.007108e+00	3.030531e+03	6.082603e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.433750e-04	5.001717e-01	1.000000e+00	1.000000e+00	3.433750e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.910601e-02	0.000000e+00	2.521509e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.043802e-08	1.043814e-08	2.695057e-06	3.787193e+00	3.230793e-09	2.581947e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304509e-06	1.910601e-02	1.162143e+02	1.061579e+06	1.000000e+00	3.030531e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.230811e-09	9.408985e-06	5.741088e-02	3.230811e+11	9.408985e+14	2.912268e+03	1.000000e+00	1.000000e+00	6.109080e-03	2.422787e-01	2.422787e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.115385e-03	2.521509e-02	1.162204e+02	6.115385e-03	2.521509e-02	1.162204e+02	6.304509e-06	1.910601e-02	1.162143e+02	6.109080e-03	6.109080e-03	6.109080e-03	6.109080e-03	6.109080e-03	6.109080e-03	3.230811e-09	9.408985e-06	2.912268e+03	3.230811e-09	9.408985e-06	2.912268e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.577213e-01	2.422787e-01	5.331500e+02	
2.120000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.137209e+02	9.111189e+05	5.998653e+05	1.204080e+06	2.007250e+00	3.026260e+03	6.074462e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.438664e-04	5.001719e-01	1.000000e+00	1.000000e+00	3.438664e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.907909e-02	0.000000e+00	2.521511e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.042332e-08	1.042343e-08	2.693158e-06	3.781857e+00	3.228516e-09	2.583768e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304510e-06	1.907909e-02	1.158952e+02	1.057273e+06	1.000000e+00	3.026260e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.228534e-09	9.388919e-06	5.721364e-02	3.228534e+11	9.388919e+14	2.908106e+03	1.000000e+00	1.000000e+00	6.136021e-03	2.433470e-01	2.433470e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.142326e-03	2.521511e-02	1.159013e+02	6.142326e-03	2.521511e-02	1.159013e+02	6.304510e-06	1.907909e-02	1.158952e+02	6.136021e-03	6.136021e-03	6.136021e-03	6.136021e-03	6.136021e-03	6.136021e-03	3.228534e-09	9.388919e-06	2.908106e+03	3.228534e-09	9.388919e-06	2.908106e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.566530e-01	2.433470e-01	5.331500e+02	
2.130000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.101705e+02	9.086151e+05	5.990193e+05	1.202467e+06	2.007393e+00	3.021992e+03	6.066325e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.443589e-04	5.001722e-01	1.000000e+00	1.000000e+00	3.443589e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.905219e-02	0.000000e+00	2.521513e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.040862e-08	1.040873e-08	2.691259e-06	3.776524e+00	3.226239e-09	2.585592e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304511e-06	1.905219e-02	1.155768e+02	1.052980e+06	1.000000e+00	3.021992e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.226257e-09	9.368878e-06	5.701690e-02	3.226257e+11	9.368878e+14	2.903947e+03	1.000000e+00	1.000000e+00	6.162943e-03	2.444145e-01	2.444145e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.169248e-03	2.521513e-02	1.155829e+02	6.169248e-03	2.521513e-02	1.155829e+02	6.304511e-06	1.905219e-02	1.155768e+02	6.162943e-03	6.162943e-03	6.162943e-03	6.162943e-03	6.162943e-03	6.162943e-03	3.226257e-09	9.368878e-06	2.903947e+03	3.226257e-09	9.368878e-06	2.903947e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.555855e-01	2.444145e-01	5.331500e+02	
2.140000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.066535e+02	9.061163e+05	5.981740e+05	1.200855e+06	2.007535e+00	3.017728e+03	6.058193e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.448526e-04	5.001724e-01	1.000000e+00	1.000000e+00	3.448526e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.902530e-02	0.000000e+00	2.521515e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.039393e-08	1.039405e-08	2.689359e-06	3.771196e+00	3.223962e-09	2.587418e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304513e-06	1.902530e-02	1.152590e+02	1.048702e+06	1.000000e+00	3.017728e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.223980e-09	9.348862e-06	5.682066e-02	3.223980e+11	9.348862e+14	2.899789e+03	1.000000e+00	1.000000e+00	6.189846e-03	2.454813e-01	2.454813e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.196151e-03	2.521515e-02	1.152651e+02	6.196151e-03	2.521515e-02	1.152651e+02	6.304513e-06	1.902530e-02	1.152590e+02	6.189846e-03	6.189846e-03	6.189846e-03	6.189846e-03	6.189846e-03	6.189846e-03	3.223980e-09	9.348862e-06	2.899789e+03	3.223980e-09	9.348862e-06	2.899789e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.545187e-01	2.454813e-01	5.331500e+02	
2.150000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	8.031693e+02	9.036225e+05	5.973293e+05	1.199244e+06	2.007676e+00	3.013466e+03	6.050065e+03	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.453475e-04	5.001727e-01	1.000000e+00	1.000000e+00	3.453475e-04	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.899844e-02	0.000000e+00	2.521517e-02	5.043638e-02	1.000000e+00	5.043638e-02	1.037926e-08	1.037937e-08	2.687460e-06	3.765871e+00	3.221685e-09	2.589247e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.304514e-06	1.899844e-02	1.149418e+02	1.044437e+06	1.000000e+00	3.013466e+03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	3.221703e-09	9.328872e-06	5.662494e-02	3.221703e+11	9.328872e+14	2.895634e+03	1.000000e+00	1.000000e+00	6.216731e-03	2.465472e-01	2.465472e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	6.223035e-03	2.521517e-02	1.149480e+02	6.223035e-03	2.521517e-02	1.149480e+02	6.304514e-06	1.899844e-02	1.149418e+02	6.216731e-03	6.216731e-03	6.216731e-03	6.216731e-03	6.216731e-03	6.216731e-03	3.221703e-09	9.328872e-06	2.895634e+03	3.221703e-09	9.328872e-06	2.895634e+03	0.000000e+00	0.000000e+00	1.000000e+00	7.534528e-01	2.465472e-01	5.331500e+02	
