Time (min),Monomer Conversion,Polymer Wt Fraction,Side Product Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds,# Side Prods
49.666719,0.999647,0.000353,0.000000,426.889345,427.420036,610232677,22,0,99989,100199,0
49.833411,0.999647,0.000353,0.000000,426.849277,427.409576,610232680,38,0,99981,100188,0
50.000107,0.999647,0.000353,0.000000,426.864355,427.406643,610232681,30,0,99985,100191,0
50.166896,0.999647,0.000353,0.000000,426.859010,427.369778,610232688,26,0,99987,100186,0
50.333612,0.999647,0.000353,0.000000,426.865558,427.366864,610232689,22,0,99989,100187,0
50.500027,0.999647,0.000353,0.000000,426.825490,427.352716,610232692,38,0,99981,100176,0
50.666910,0.999647,0.000353,0.000000,426.838887,427.337403,610232696,28,0,99986,100177,0
50.833513,0.999647,0.000353,0.000000,426.839188,427.329759,610232698,26,0,99987,100176,0
51.000429,0.999647,0.000353,0.000000,426.826693,427.322139,610232700,30,0,99985,100172,0
51.167170,0.999647,0.000353,0.000000,426.843754,427.322107,610232700,22,0,99989,100176,0
51.333616,0.999647,0.000353,0.000000,426.818163,427.322155,610232700,34,0,99983,100170,0
51.500101,0.999647,0.000353,0.000000,426.831259,427.314487,610232702,26,0,99987,100172,0
51.667172,0.999647,0.000353,0.000000,426.814199,427.314519,610232702,34,0,99983,100168,0
51.833855,0.999647,0.000353,0.000000,426.801403,427.314542,610232702,40,0,99980,100165,0
52.000291,0.999647,0.000353,0.000000,426.823331,427.297373,610232706,26,0,99987,100168,0
52.166707,0.999647,0.000353,0.000000,426.819667,427.274727,610232710,24,0,99988,100165,0
52.333464,0.999647,0.000353,0.000000,426.798341,427.274765,610232710,34,0,99983,100160,0
52.500289,0.999647,0.000353,0.000000,426.806871,427.274750,610232710,30,0,99985,100162,0
52.666722,0.999647,0.000353,0.000000,426.826516,427.260488,610232713,18,0,99991,100165,0
52.833466,0.999647,0.000353,0.000000,426.822251,427.260496,610232713,20,0,99990,100164,0
53.000152,0.999647,0.000353,0.000000,426.768307,427.178173,610232723,36,0,99982,100146,0
53.167278,0.999647,0.000353,0.000000,426.783386,427.175248,610232724,28,0,99986,100149,0
53.333335,0.999647,0.000353,0.000000,426.768608,427.172369,610232725,34,0,99983,100145,0
53.500470,0.999647,0.000353,0.000000,426.775457,427.161813,610232728,28,0,99986,100145,0
53.666727,0.999647,0.000353,0.000000,426.766927,427.161825,610232728,32,0,99984,100143,0
53.833366,0.999647,0.000353,0.000000,426.788253,427.161793,610232728,22,0,99989,100148,0
54.000053,0.999647,0.000353,0.000000,426.771192,427.161819,610232728,30,0,99985,100144,0
54.166756,0.999647,0.000353,0.000000,426.762661,427.161832,610232728,34,0,99983,100142,0
54.333608,0.999647,0.000353,0.000000,426.762962,427.154187,610232730,32,0,99984,100141,0
54.500373,0.999647,0.000353,0.000000,426.775758,427.154168,610232730,26,0,99987,100144,0
54.666724,0.999647,0.000353,0.000000,426.743919,427.151313,610232731,40,0,99980,100136,0
54.833501,0.999647,0.000353,0.000000,426.752450,427.151300,610232731,36,0,99982,100138,0
55.000638,0.999647,0.000353,0.000000,426.755334,427.118373,610232736,30,0,99985,100136,0
55.166851,0.999647,0.000353,0.000000,426.772395,427.118349,610232736,22,0,99989,100140,0
55.333350,0.999647,0.000353,0.000000,426.753653,427.107829,610232739,28,0,99986,100134,0
55.500262,0.999647,0.000353,0.000000,426.745122,427.107840,610232739,32,0,99984,100132,0
55.666877,0.999647,0.000353,0.000000,426.748007,427.082279,610232744,26,0,99987,100130,0
55.833475,0.999647,0.000353,0.000000,426.733530,427.068067,610232747,30,0,99985,100125,0
56.000166,0.999647,0.000353,0.000000,426.727283,427.065173,610232748,32,0,99984,100123,0
56.166708,0.999647,0.000353,0.000000,426.731548,427.065168,610232748,30,0,99985,100124,0
56.333644,0.999647,0.000353,0.000000,426.726203,427.031970,610232755,26,0,99987,100119,0
56.500371,0.999647,0.000353,0.000000,426.726203,427.031970,610232755,26,0,99987,100119,0
56.666891,0.999647,0.000353,0.000000,426.726504,427.026166,610232757,24,0,99988,100118,0
56.833721,0.999647,0.000353,0.000000,426.726504,427.026166,610232757,24,0,99988,100118,0
57.000231,0.999647,0.000353,0.000000,426.703195,427.023291,610232758,34,0,99983,100112,0
57.166692,0.999647,0.000353,0.000000,426.707461,427.023286,610232758,32,0,99984,100113,0
57.333489,0.999647,0.000353,0.000000,426.720256,427.023271,610232758,26,0,99987,100116,0
57.500166,0.999647,0.000353,0.000000,426.718274,427.020372,610232759,26,0,99987,100115,0
57.666781,0.999647,0.000353,0.000000,426.703797,427.006157,610232762,30,0,99985,100110,0
57.833549,0.999647,0.000353,0.000000,426.699532,427.006162,610232762,32,0,99984,100109,0
58.000129,0.999647,0.000353,0.000000,426.695868,426.990874,610232766,30,0,99985,100106,0
58.166678,0.999647,0.000353,0.000000,426.700133,426.990869,610232766,28,0,99986,100107,0
58.333884,0.999647,0.000353,0.000000,426.702416,426.987965,610232767,26,0,99987,100107,0
58.500200,0.999647,0.000353,0.000000,426.675144,426.973762,610232770,36,0,99982,100099,0
58.666950,0.999647,0.000353,0.000000,426.679409,426.973758,610232770,34,0,99983,100100,0
58.833878,0.999647,0.000353,0.000000,426.690222,426.970844,610232771,28,0,99986,100102,0
59.000554,0.999647,0.000353,0.000000,426.679710,426.967953,610232772,32,0,99984,100099,0
59.167220,0.999647,0.000353,0.000000,426.679710,426.967953,610232772,32,0,99984,100099,0
59.333384,0.999647,0.000353,0.000000,426.692505,426.967939,610232772,26,0,99987,100102,0
59.500012,0.999647,0.000353,0.000000,426.676347,426.939492,610232778,28,0,99986,100095,0
59.666683,0.999647,0.000353,0.000000,426.662472,426.911821,610232785,28,0,99986,100088,0
59.833497,0.999647,0.000353,0.000000,426.660489,426.908921,610232786,28,0,99986,100087,0
60.000457,0.999647,0.000353,0.000000,426.660489,426.908921,610232786,28,0,99986,100087,0
60.166702,0.999647,0.000353,0.000000,426.640066,426.880473,610232792,32,0,99984,100079,0
60.333896,0.999647,0.000353,0.000000,426.629553,426.877579,610232793,36,0,99982,100076,0
60.500056,0.999647,0.000353,0.000000,426.621023,426.877586,610232793,40,0,99980,100074,0
60.666968,0.999647,0.000353,0.000000,426.625589,426.869935,610232795,36,0,99982,100074,0
60.833419,0.999647,0.000353,0.000000,426.634119,426.869928,610232795,32,0,99984,100076,0
61.000059,0.999647,0.000353,0.000000,426.644933,426.867016,610232796,26,0,99987,100078,0
