Time (min),Monomer Conversion,Polymer Wt Fraction,Side Product Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds,# Side Prods
0.000006,0.000000,0.999994,0.000000,1210022.459357,1809865.891860,1,2,2,99999,610329009,0
0.166667,0.003031,0.995813,0.000000,1204963.691272,1843858.596317,1850556,130,130,99935,607776985,0
0.333333,0.006031,0.993023,0.000000,1201587.998548,1872013.394869,3681553,118,118,99941,606073975,0
0.500000,0.009040,0.990193,0.000000,1198163.647079,1899052.988352,5518699,104,104,99948,604346416,0
0.666667,0.012049,0.986962,0.000000,1194253.358255,1922258.049243,7355405,110,110,99945,602373718,0
0.833333,0.015087,0.983858,0.000000,1190497.859127,1943945.984013,9209704,118,118,99941,600479111,0
1.000000,0.018065,0.981060,0.000000,1187112.279668,1963479.212407,11027728,116,116,99942,598771119,0
1.166667,0.021062,0.977831,0.000000,1183204.708439,1972859.059124,12857500,122,121,99939,596799792,0
1.333333,0.024075,0.974812,0.000000,1179551.561289,1987723.727952,14696322,136,136,99932,594956824,0
1.500000,0.027045,0.972127,0.000000,1176302.273281,2000513.595844,16509824,112,112,99944,593317577,0
1.666667,0.030010,0.969079,0.000000,1172615.066891,2004526.423123,18319721,120,119,99940,591457423,0
1.833333,0.032991,0.966202,0.000000,1169133.868209,2012554.905583,20139523,104,104,99948,589701184,0
2.000000,0.035966,0.963149,0.000000,1165438.886249,2018193.373095,21955351,108,106,99946,587837105,0
2.166667,0.038949,0.959980,0.000000,1161604.915364,2025391.127759,23776345,132,131,99934,585902919,0
2.333333,0.041921,0.957025,0.000000,1158028.928958,2027644.780674,25590445,122,119,99939,584098864,0
2.500000,0.044859,0.954297,0.000000,1154728.567161,2029824.714427,27384265,114,113,99943,582433860,0
2.666667,0.047833,0.951230,0.000000,1151016.435508,2032955.326309,29199330,116,115,99942,580561128,0
2.833334,0.050773,0.948331,0.000000,1147508.667895,2035766.293473,30993976,110,110,99945,578791491,0
3.000000,0.053719,0.945350,0.000000,1143901.712854,2037748.891132,32792841,118,118,99941,576971823,0
3.166667,0.056665,0.942259,0.000000,1140162.205036,2041028.770878,34591109,120,118,99940,575085280,0
3.333333,0.059608,0.939269,0.000000,1136544.118137,2043362.251537,36387723,140,139,99930,573260003,0
3.500000,0.062538,0.936420,0.000000,1133095.917740,2043952.174270,38176345,120,120,99940,571520409,0
3.666667,0.065458,0.933527,0.000000,1129595.556406,2043252.964026,39958990,122,122,99939,569754513,0
3.833333,0.068370,0.930677,0.000000,1126146.786392,2048110.029361,41736166,120,119,99940,568014642,0
4.000000,0.071286,0.927813,0.000000,1122681.361279,2045560.784236,43516417,96,95,99952,566266356,0
4.166667,0.074203,0.924862,0.000000,1119111.034586,2041257.415860,45296799,122,122,99939,564465177,0
4.333333,0.077088,0.922130,0.000000,1115805.294904,2042629.324994,47058325,102,99,99949,562797453,0
4.500000,0.079953,0.919186,0.000000,1112242.676331,2035934.713571,48807450,106,106,99947,561000150,0
4.666667,0.082842,0.916229,0.000000,1108664.316028,2036105.199020,50570637,104,103,99948,559194902,0
4.833333,0.085703,0.913154,0.000000,1104943.361834,2033311.673657,52317312,144,144,99928,557317741,0
5.000000,0.088564,0.910463,0.000000,1101687.012930,2036771.830008,54063727,122,121,99939,555674933,0
5.166667,0.091430,0.907690,0.000000,1098332.584167,2034897.294235,55813039,104,102,99948,553982647,0
5.333333,0.094319,0.904483,0.000000,1094451.298770,2030908.438094,57576731,124,123,99938,552024589,0
5.500000,0.097192,0.901871,0.000000,1091290.945706,2023650.258712,59330886,116,116,99942,550430218,0
5.666667,0.100061,0.899168,0.000000,1088019.815412,2026070.419917,61081836,108,108,99946,548779961,0
5.833333,0.102892,0.896107,0.000000,1084316.287463,2022591.859686,62810305,130,128,99935,546911581,0
6.000000,0.105722,0.893320,0.000000,1080944.269561,2019315.631679,64537891,106,106,99947,545210418,0
6.166667,0.108565,0.890647,0.000000,1077709.719565,2017849.409177,66273230,106,105,99947,543578620,0
6.333333,0.111418,0.887573,0.000000,1073990.078613,2012357.815684,68014642,126,126,99937,541702110,0
6.500000,0.114254,0.884830,0.000000,1070671.023590,1998176.132454,69746186,112,112,99944,540027672,0
6.666667,0.117091,0.881928,0.000000,1067159.374229,2000980.802406,71478173,110,108,99945,538256079,0
6.833333,0.119912,0.879237,0.000000,1063902.532235,1995239.083489,73200100,98,98,99951,536613028,0
7.000000,0.122746,0.876270,0.000000,1060313.571003,1989300.421744,74930280,110,107,99945,534802440,0
7.166667,0.125581,0.873536,0.000000,1057004.413460,1982928.467941,76660546,120,118,99940,533133009,0
7.333333,0.128402,0.870618,0.000000,1053474.420218,1978524.940294,78382871,122,122,99939,531352164,0
7.500000,0.131190,0.867979,0.000000,1050280.953724,1977633.475116,80084790,106,105,99947,529741083,0
7.666667,0.133999,0.864958,0.000000,1046625.304859,1969364.380171,81799372,108,107,99946,527896846,0
7.833333,0.136803,0.862170,0.000000,1043250.970120,1969679.552999,83511254,108,108,99946,526194528,0
8.000000,0.139612,0.859358,0.000000,1039848.462248,1968993.460656,85225615,122,122,99939,524478005,0
8.166667,0.142407,0.856634,0.000000,1036553.342769,1966071.607617,86931913,118,116,99941,522815648,0
8.333333,0.145208,0.853612,0.000000,1032896.356999,1965015.299718,88642097,126,126,99937,520970740,0
8.500000,0.147997,0.851131,0.000000,1029893.633469,1959369.941043,90344297,98,96,99951,519455880,0
8.666667,0.150769,0.848315,0.000000,1026486.574466,1958452.841379,92036818,112,111,99944,517737061,0
8.833333,0.153543,0.845435,0.000000,1023001.131948,1953773.739211,93729925,122,122,99939,515978696,0
9.000000,0.156323,0.842682,0.000000,1019670.582024,1948567.039704,95426935,122,119,99939,514298467,0
9.166667,0.159093,0.840042,0.000000,1016476.214532,1939487.779036,97117870,100,100,99950,512686928,0
9.333333,0.161882,0.837343,0.000000,1013210.717828,1930542.836780,98820292,104,104,99948,511039520,0
9.500000,0.164648,0.834452,0.000000,1009711.406636,1920194.558483,100508910,122,122,99939,509274163,0
9.666667,0.167407,0.831646,0.000000,1006316.211223,1916271.334865,102193077,122,122,99939,507561321,0
9.833333,0.170143,0.828908,0.000000,1003003.044715,1914683.426983,103863324,112,112,99944,505889856,0
10.000000,0.172869,0.826299,0.000000,999846.396383,1911144.976969,105527667,104,104,99948,504297354,0
10.166667,0.175623,0.823507,0.000000,996468.095739,1904682.328904,107208564,114,113,99943,502593041,0
10.333333,0.178372,0.820966,0.000000,993393.590076,1899978.636751,108886914,104,104,99948,501041978,0
10.500000,0.181098,0.818044,0.000000,989858.168189,1898949.220159,110550820,102,102,99949,499258392,0
10.666667,0.183817,0.815442,0.000000,986708.863484,1890315.233974,112210646,110,109,99945,497669604,0
10.833333,0.186531,0.812518,0.000000,983170.698534,1889654.524627,113867538,106,105,99947,495884633,0
11.000000,0.189239,0.809992,0.000000,980114.243562,1883740.560094,115520548,104,103,99948,494342681,0
11.166667,0.191942,0.807156,0.000000,976683.104794,1875479.476430,117170729,118,115,99941,492611714,0
11.333333,0.194638,0.804520,0.000000,973493.156759,1872039.186532,118816151,128,127,99936,491002423,0
11.500000,0.197313,0.801904,0.000000,970327.763561,1870110.431640,120449567,116,115,99942,489405507,0
11.666667,0.200016,0.799234,0.000000,967096.985214,1863896.315227,122099638,106,106,99947,487775606,0
11.833333,0.202696,0.796552,0.000000,963852.244127,1855211.518205,123735358,110,110,99945,486138669,0
12.000000,0.205374,0.793663,0.000000,960355.980301,1848280.362425,125370397,110,110,99945,484374839,0
12.166667,0.208042,0.791342,0.000000,957547.195396,1844695.196345,126998798,94,92,99953,482957826,0
12.333333,0.210702,0.788609,0.000000,954240.468632,1841574.351197,128622517,100,99,99950,481289619,0
12.500000,0.213374,0.785785,0.000000,950823.470878,1835743.924933,130253509,114,113,99943,479565786,0
12.666667,0.216047,0.783001,0.000000,947455.217528,1829452.957416,131885338,114,111,99943,477866536,0
12.833333,0.218743,0.780280,0.000000,944162.248134,1818653.934920,133531269,114,114,99943,476205266,0
13.000000,0.221405,0.777901,0.000000,941283.668587,1809914.774085,135156011,94,94,99953,474753040,0
13.166667,0.224073,0.774880,0.000000,937627.620151,1807886.158659,136784616,130,130,99935,472908621,0
13.333333,0.226707,0.772681,0.000000,934967.636540,1803716.845257,138392934,104,104,99948,471566671,0
13.500000,0.229340,0.770079,0.000000,931818.670613,1801094.314381,140000265,100,100,99950,469978047,0
13.666667,0.231998,0.767183,0.000000,928313.842179,1793908.373688,141622680,110,108,99945,468209902,0
13.833333,0.234635,0.764899,0.000000,925550.746985,1788405.880788,143232164,94,91,99953,466815939,0
14.000000,0.237244,0.762065,0.000000,922120.913707,1780329.357701,144825239,100,100,99950,465085626,0
14.166667,0.239865,0.759304,0.000000,918780.203204,1779236.686315,146425399,112,111,99944,463400278,0
14.333333,0.242481,0.756643,0.000000,915560.874221,1772374.304523,148022203,114,113,99943,461776160,0
14.500000,0.245085,0.754148,0.000000,912541.598295,1770658.070585,149611600,106,106,99947,460252961,0
14.666667,0.247724,0.751540,0.000000,909386.230040,1761872.722265,151222526,114,114,99943,458661114,0
14.833333,0.250365,0.748857,0.000000,906139.055412,1756657.666215,152834950,114,113,99943,457022947,0
15.000000,0.252981,0.746378,0.000000,903140.120646,1751490.810508,154431474,94,93,99953,455510003,0
15.166667,0.255601,0.743707,0.000000,899908.332333,1741992.254060,156030864,104,104,99948,453879604,0
