,Version,Run,Directory,x0,Avg Diff (theory - actual),Avg Abs Diff,x0 / theory,actual / theory,actual (DPn=x0) / theory,N rows,N rows (DPn=x0),Error,Dispersity
99,kmc_runs_v3_1.1,run_115,DPN_500,500.0,31.118310655366855,42.96109761219766,7.343592715596323,0.5429596010991694,,63.0,0.0,,1.1
100,kmc_runs_v3_1.1,run_116,DPN_100,100.0,3413.4519058170904,3413.4519058170904,0.0284520990167347,0.0288012838683037,0.029129587969767,528.0,467.0,,1.1
101,kmc_runs_v3_1.1,run_116,DPN_1000,1000.0,9718.003671475955,9787.35837317269,0.0900433196734876,0.1249586888211642,0.5367996818991873,378.0,7.0,,1.1
102,kmc_runs_v3_1.1,run_116,DPN_2000,2000.0,12998.19995571342,13100.960445375676,0.1273632455908566,0.1722535334007045,0.3400598657275873,315.0,1.0,,1.1
103,kmc_runs_v3_1.1,run_116,DPN_4000,4000.0,12965.813017759529,16529.498039028254,0.1801378362406522,0.416091624469979,,222.0,0.0,,1.1
104,kmc_runs_v3_1.1,run_116,DPN_500,500.0,7262.132988272126,7267.741155967888,0.0636643104240178,0.0753226221882863,0.2175183581571055,444.0,31.0,,1.1
105,kmc_runs_v3_1.1,run_117,DPN_100,100.0,882.2559619391891,882.2559619391891,0.1015846401832047,0.1037634555692031,0.1037634555692031,145.0,145.0,,1.1
106,kmc_runs_v3_1.1,run_117,DPN_1000,1000.0,1975.9403361236289,2202.7232061735563,0.3214338623209893,0.3648658660439481,,92.0,0.0,,1.1
107,kmc_runs_v3_1.1,run_117,DPN_2000,2000.0,1918.7359327596764,3000.876601936508,0.4545758667320251,0.5638944751679449,,66.0,0.0,,1.1
108,kmc_runs_v3_1.1,run_117,DPN_4000,4000.0,1245.9861531002375,5257.157768999735,0.6429120626213622,0.7997351180781673,,44.0,0.0,,1.1
109,kmc_runs_v3_1.1,run_117,DPN_500,500.0,1700.1540266219042,1736.3922342217415,0.2272649005017423,0.2272293286042725,,115.0,0.0,,1.1
110,kmc_runs_v3_1.1,run_118,DPN_100,100.0,,,,,,0.0,0.0,,1.1
111,kmc_runs_v3_1.1,run_118,DPN_1000,1000.0,,,,,,0.0,0.0,,1.1
112,kmc_runs_v3_1.1,run_118,DPN_2000,2000.0,,,,,,0.0,0.0,,1.1
113,kmc_runs_v3_1.1,run_118,DPN_4000,4000.0,,,,,,0.0,0.0,,1.1
114,kmc_runs_v3_1.1,run_118,DPN_500,500.0,,,,,,0.0,0.0,,1.1
115,kmc_runs_v3_1.1,run_119,DPN_100,100.0,7.610763070434157,7.822006167480524,9.752839242796076,0.2577345125904662,3.686573233776916,2152717.0,15.0,,1.1
116,kmc_runs_v3_1.1,run_119,DPN_1000,1000.0,33.11661989667804,33.964282380618485,24.08429818990095,0.2024094513667994,,2282513.0,0.0,,1.1
117,kmc_runs_v3_1.1,run_119,DPN_2000,2000.0,45.14500328446423,46.66591206061149,34.90910728119695,0.2120141185663245,,2347519.0,0.0,,1.1
118,kmc_runs_v3_1.1,run_119,DPN_4000,4000.0,58.617594032327965,61.52636203215923,52.23734585320622,0.2344931168626117,,2421683.0,0.0,,1.1
119,kmc_runs_v3_1.1,run_119,DPN_500,500.0,23.19710177942632,23.71734717462109,17.177621132826904,0.2030579485067798,,2233618.0,0.0,,1.1
120,kmc_runs_v3_1.1,run_12,DPN_100,100.0,-3.1705917879582035,3.1705922414336656,672.4128270780667,22.31946587651478,,1080386.0,0.0,,1.1
121,kmc_runs_v3_1.1,run_12,DPN_1000,1000.0,-19.554354342298325,19.554354342298325,6739.896181395095,132.79431816130307,,1854304.0,0.0,,1.1
122,kmc_runs_v3_1.1,run_12,DPN_2000,2000.0,-52.41625995036983,52.41626164745296,13476.774688992073,354.20106269538644,,1171443.0,0.0,,1.1
123,kmc_runs_v3_1.1,run_12,DPN_4000,4000.0,-72.6579380223737,72.6579380223737,26972.700789188915,490.9452055592296,,1957630.0,0.0,,1.1
124,kmc_runs_v3_1.1,run_12,DPN_500,500.0,-10.780223227748492,10.78022499615133,3368.46466411282,73.6256020278381,,1668461.0,0.0,,1.1
125,kmc_runs_v3_1.1,run_120,DPN_100,100.0,-0.2905561612071697,0.6908835316849086,75.50596068882322,1.2193872208600396,1.2193872208600396,12531.0,12531.0,,1.1
126,kmc_runs_v3_1.1,run_120,DPN_1000,1000.0,1.1760908131531578,2.2869940403250504,239.80756633361108,0.7179645243104239,,21215.0,0.0,,1.1
127,kmc_runs_v3_1.1,run_120,DPN_2000,2000.0,2.0218359233759338,3.376006392970765,339.8197973701242,0.6564700631013763,,23232.0,0.0,,1.1
128,kmc_runs_v3_1.1,run_120,DPN_4000,4000.0,3.2109765262416805,4.9407896078026905,481.9490946621424,0.6131181925491079,,24725.0,0.0,,1.1
129,kmc_runs_v3_1.1,run_120,DPN_500,500.0,0.5590357334030108,1.5288997855385749,169.33110835161287,0.8106757193094227,3.2737347614645156,18811.0,3.0,,1.1
130,kmc_runs_v3_1.1,run_121,DPN_100,100.0,27.98766129624036,34.58455202229615,1.841960290493165,0.4844783926855278,0.4844783926855278,559.0,559.0,,1.1
131,kmc_runs_v3_1.1,run_121,DPN_1000,1000.0,81.10994766751314,107.84856358157973,5.826499679736799,0.5274129158917658,,508.0,0.0,,1.1
132,kmc_runs_v3_1.1,run_121,DPN_2000,2000.0,108.47433733471055,157.19392872170687,8.24086992364841,0.5530385479853461,,476.0,0.0,,1.1
133,kmc_runs_v3_1.1,run_121,DPN_4000,4000.0,137.47716610203673,222.67515006842396,11.657819008037864,0.5993290199611242,,428.0,0.0,,1.1
134,kmc_runs_v3_1.1,run_121,DPN_500,500.0,60.3463996700371,78.8832725995066,4.120118071760797,0.5027314163075604,0.651602915652109,535.0,66.0,,1.1
135,kmc_runs_v3_1.1,run_122,DPN_100,100.0,2.533237804536419,3.022158536357613,18.072601166357806,0.5421780349907341,0.5421780349907341,12.0,12.0,,1.1
136,kmc_runs_v3_1.1,run_122,DPN_1000,1000.0,8.034548180744226,8.901052867756107,57.13889056952745,0.5409148307248598,,15.0,0.0,,1.1
137,kmc_runs_v3_1.1,run_122,DPN_2000,2000.0,8.674527231000907,12.943088627343684,80.80334586938189,0.6495345879500313,,13.0,0.0,,1.1
138,kmc_runs_v3_1.1,run_122,DPN_4000,4000.0,18.63650101236228,23.000087421090043,114.2852657127855,0.4675306324613952,,11.0,0.0,,1.1
139,kmc_runs_v3_1.1,run_122,DPN_500,500.0,2.688155551481126,6.8570299793358815,40.386210932038104,0.7828711657595078,0.7828711657595078,13.0,13.0,,1.1
140,kmc_runs_v3_1.1,run_123,DPN_100,100.0,,,,,,0.0,0.0,,1.1
141,kmc_runs_v3_1.1,run_123,DPN_1000,1000.0,,,,,,0.0,0.0,,1.1
142,kmc_runs_v3_1.1,run_123,DPN_2000,2000.0,,,,,,0.0,0.0,,1.1
143,kmc_runs_v3_1.1,run_123,DPN_4000,4000.0,,,,,,0.0,0.0,,1.1
144,kmc_runs_v3_1.1,run_123,DPN_500,500.0,,,,,,0.0,0.0,,1.1
145,kmc_runs_v3_1.1,run_124,DPN_100,100.0,17.79064374315935,19.04665989326387,3.665580215809891,0.3478696826855305,4.042919355672675,569763.0,17.0,,1.1
