Time (min),Monomer Conversion,Polymer Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds
1844.83,0.988758,0.0112423,891.72,4169.86,395653263,4,0,999998,3346889
1845.04,0.988759,0.0112413,891.635,4169.25,395653661,6,2,999997,3346463
1845.17,0.98876,0.0112402,891.554,4168.64,395654099,6,0,999997,3346052
1845.34,0.988761,0.0112392,891.472,4167.68,395654486,6,2,999997,3345642
1845.5,0.988763,0.0112374,891.327,4166.18,395655246,4,0,999998,3344906
1845.67,0.988763,0.0112371,891.302,4166.12,395655337,4,2,999998,3344783
1845.84,0.988764,0.0112364,891.249,4165.86,395655639,4,0,999998,3344513
1846,0.988764,0.0112358,891.206,4165.76,395655818,10,2,999995,3344301
1846.17,0.988765,0.0112349,891.132,4165.43,395656193,6,2,999997,3343924
1846.34,0.988766,0.0112341,891.07,4164.96,395656493,4,2,999998,3343608
1846.51,0.988767,0.0112329,890.971,4164.18,395656941,8,2,999996,3343112
1846.67,0.988768,0.0112316,890.868,4163.63,395657503,6,2,999997,3342592
1846.83,0.988769,0.0112306,890.788,4162.94,395657960,6,0,999997,3342191
1847,0.98877,0.0112297,890.722,4162.66,395658286,6,2,999997,3341856
1847.17,0.988771,0.0112288,890.649,4162.3,395658650,4,2,999998,3341485
1847.34,0.988772,0.0112274,890.533,4161.53,395659170,6,2,999997,3340900
1847.51,0.988774,0.0112258,890.409,4160.46,395659867,6,2,999997,3340277
1847.67,0.988775,0.0112247,890.318,4160.02,395660252,6,2,999997,3339818
1847.84,0.988777,0.0112234,890.221,4159.16,395660808,10,2,999995,3339329
1848,0.988778,0.011222,890.111,4158.42,395661380,6,0,999997,3338771
1848.17,0.988779,0.0112208,890.015,4157.88,395661840,10,2,999995,3338290
1848.34,0.988781,0.0112194,889.902,4157.05,395662435,4,0,999998,3337717
1848.51,0.988782,0.0112182,889.809,4156.39,395662898,4,1,999998,3337249
1848.67,0.988783,0.0112173,889.733,4155.83,395663211,2,2,999999,3336865
1848.83,0.988784,0.0112165,889.67,4155.51,395663605,4,0,999998,3336547
1849,0.988785,0.0112153,889.58,4155.09,395664060,2,0,999999,3336093
1849.18,0.988785,0.0112145,889.515,4154.66,395664372,6,1,999997,3335766
1849.33,0.988786,0.0112136,889.444,4154.2,395664748,2,0,999999,3335405
1849.5,0.988787,0.0112125,889.354,4153.71,395665170,6,1,999997,3334956
1849.67,0.988789,0.0112112,889.254,4152.78,395665701,4,0,999998,3334451
1849.84,0.988789,0.0112105,889.195,4152.57,395666001,2,0,999999,3334152
1850.01,0.988791,0.0112091,889.085,4151.81,395666513,4,2,999998,3333596
1850.17,0.988792,0.0112076,888.968,4150.7,395667063,6,2,999997,3333008
1850.34,0.988794,0.0112055,888.801,4149.56,395667954,8,2,999996,3332166
1850.51,0.988795,0.0112047,888.738,4149.29,395668288,4,2,999998,3331846
1850.67,0.988797,0.0112033,888.623,4148.58,395668869,4,2,999998,3331264
1850.85,0.988798,0.0112019,888.515,4147.52,395669378,8,2,999996,3330721
1851.03,0.988799,0.0112006,888.41,4146.53,395669959,4,2,999998,3330189
1851.17,0.9888,0.0112003,888.383,4146.49,395670096,4,0,999998,3330056
1851.33,0.988801,0.0111987,888.258,4145.24,395670623,6,2,999997,3329426
1851.51,0.988802,0.0111975,888.168,4144.57,395671131,2,2,999999,3328969
1851.67,0.988804,0.0111964,888.076,4143.92,395671616,8,2,999996,3328507
1851.83,0.988805,0.0111954,887.999,4143.55,395672038,2,0,999999,3328115
1852,0.988806,0.011194,887.884,4142.71,395672611,6,0,999997,3327540
1852.17,0.988807,0.0111929,887.798,4142.24,395673053,2,0,999999,3327100
1852.33,0.988808,0.0111923,887.754,4141.89,395673253,6,2,999997,3326883
1852.5,0.988809,0.0111914,887.684,4141.48,395673616,6,1,999997,3326532
1852.67,0.98881,0.0111897,887.549,4139.51,395674228,4,2,999998,3325845
1852.84,0.988811,0.0111887,887.466,4139.14,395674693,6,2,999997,3325432
1853,0.988812,0.0111877,887.388,4138.6,395675117,2,0,999999,3325036
1853.17,0.988814,0.0111861,887.258,4137.42,395675734,8,2,999996,3324383
1853.34,0.988815,0.0111845,887.134,4136.29,395676332,4,2,999998,3323755
1853.53,0.988816,0.0111835,887.055,4135.82,395676775,4,2,999998,3323356
1853.67,0.988817,0.0111827,886.993,4135.37,395677102,10,0,999995,3323047
1853.83,0.988819,0.0111815,886.892,4134.79,395677623,2,0,999999,3322530
1854.01,0.98882,0.0111796,886.743,4132.72,395678351,8,2,999996,3321782
1854.17,0.988822,0.0111784,886.653,4132.23,395678825,4,0,999998,3321327
1854.33,0.988823,0.0111773,886.566,4131.28,395679230,8,2,999996,3320889
1854.5,0.988824,0.0111762,886.478,4130.53,395679697,4,2,999998,3320445
1854.69,0.988825,0.011175,886.383,4129.91,395680144,6,2,999997,3319966
1854.83,0.988826,0.0111743,886.326,4129.51,395680477,4,0,999998,3319675
1855,0.988827,0.0111734,886.252,4129.12,395680837,8,1,999996,3319308
1855.17,0.988828,0.0111722,886.158,4127.89,395681297,6,2,999997,3318830
1855.34,0.988829,0.0111711,886.074,4127.15,395681707,6,1,999997,3318406
1855.5,0.988829,0.0111706,886.029,4126.91,395681954,4,2,999998,3318178
1855.67,0.988831,0.0111694,885.932,4126.26,395682436,6,2,999997,3317693
1855.84,0.988832,0.0111683,885.847,4125.8,395682894,2,0,999999,3317259
1856,0.988833,0.0111665,885.709,4124.73,395683512,2,2,999999,3316565
1856.17,0.988834,0.0111661,885.676,4124.66,395683734,4,2,999998,3316399
1856.33,0.988835,0.0111653,885.611,4124.36,395684057,4,2,999998,3316070
1856.51,0.988836,0.0111644,885.535,4123.92,395684457,2,2,999999,3315687
1856.67,0.988837,0.0111627,885.407,4123.22,395685111,2,0,999999,3315042
1856.84,0.988838,0.0111614,885.302,4122.38,395685593,8,2,999996,3314516
1857.01,0.988839,0.0111605,885.231,4121.95,395685930,6,2,999997,3314154
1857.17,0.98884,0.0111594,885.145,4121.49,395686398,8,2,999996,3313722
1857.33,0.988842,0.0111581,885.042,4120.25,395686947,8,0,999996,3313203
1857.5,0.988843,0.0111573,884.977,4119.7,395687270,4,2,999998,3312872
1857.69,0.988843,0.0111569,884.942,4119.45,395687457,4,0,999998,3312695
1857.84,0.988844,0.0111559,884.867,4118.79,395687814,4,2,999998,3312317
1858.01,0.988845,0.0111549,884.786,4118.16,395688242,4,0,999998,3311910
1858.18,0.988846,0.0111542,884.729,4117.68,395688517,4,2,999998,3311619
1858.33,0.988847,0.0111533,884.657,4117.34,395688863,8,1,999996,3311260
1858.5,0.988848,0.0111524,884.586,4116.86,395689249,6,0,999997,3310902
1858.67,0.988849,0.0111511,884.487,4115.96,395689729,4,2,999998,3310401
1858.84,0.98885,0.0111499,884.391,4114.97,395690207,8,2,999996,3309919
1859,0.988852,0.0111479,884.231,4113.14,395691029,8,2,999996,3309112
1859.17,0.988853,0.0111473,884.182,4112.76,395691279,6,2,999997,3308861
1859.35,0.988853,0.0111466,884.127,4112.39,395691569,4,1,999998,3308582
1859.5,0.988855,0.0111453,884.022,4111.4,395692037,2,2,999999,3308053
1859.67,0.988856,0.0111436,883.893,4109.32,395692721,6,2,999997,3307404
1859.84,0.988857,0.011143,883.845,4109.19,395692956,6,2,999997,3307164
1860.01,0.988858,0.0111423,883.789,4108.76,395693242,4,1,999998,3306877
1860.17,0.988858,0.0111418,883.749,4108.49,395693442,6,2,999997,3306678
1860.34,0.98886,0.0111398,883.589,4107.13,395694256,8,2,999996,3305871
1860.5,0.988861,0.0111393,883.549,4106.99,395694472,4,2,999998,3305668
1860.68,0.988862,0.0111382,883.461,4106.21,395694916,8,1,999996,3305228
1860.85,0.988862,0.0111375,883.407,4106.03,395695164,2,2,999999,3304949
1861.01,0.988864,0.011136,883.288,4105.22,395695770,6,2,999997,3304351
1861.17,0.988865,0.0111353,883.227,4104.71,395696105,6,0,999997,3304046
1861.33,0.988865,0.0111346,883.178,4104.49,395696357,4,0,999998,3303795
1861.5,0.988866,0.0111336,883.1,4104,395696662,6,2,999997,3303404
1861.67,0.988867,0.0111329,883.041,4103.6,395696995,6,2,999997,3303106
1861.84,0.988868,0.0111321,882.974,4103.12,395697382,4,1,999998,3302767
1862,0.988869,0.0111311,882.898,4102.25,395697719,6,2,999997,3302386
1862.17,0.988869,0.0111307,882.865,4101.97,395697925,4,1,999998,3302219
1862.33,0.988871,0.0111294,882.759,4101.35,395698470,2,0,999999,3301683
1862.5,0.988871,0.0111288,882.714,4101.16,395698701,0,0,1000000,3301453
1862.67,0.988872,0.0111284,882.683,4101.08,395698853,4,0,999998,3301299
1862.83,0.988873,0.0111273,882.597,4100.03,395699240,8,2,999996,3300866
1863,0.988874,0.0111259,882.485,4099.11,395699804,4,2,999998,3300301
1863.17,0.988875,0.0111252,882.428,4098.48,395700141,4,0,999998,3300011
1863.35,0.988875,0.0111245,882.375,4098.35,395700408,2,0,999999,3299745
1863.5,0.988876,0.011124,882.332,4098.18,395700581,6,1,999997,3299530
1863.67,0.988877,0.0111231,882.26,4097.98,395700989,4,0,999998,3299163
1863.85,0.988878,0.0111218,882.158,4097.28,395701502,6,0,999997,3298649
1864,0.988879,0.0111209,882.086,4096.88,395701814,6,2,999997,3298288
1864.17,0.988881,0.0111192,881.951,4095.66,395702547,4,0,999998,3297605
1864.34,0.988882,0.011118,881.859,4094.96,395702996,6,1,999997,3297142
1864.5,0.988882,0.0111176,881.831,4094.88,395703108,8,2,999996,3297002
1864.67,0.988883,0.011117,881.777,4093.76,395703396,6,2,999997,3296730
1864.83,0.988885,0.0111155,881.657,4092.93,395704026,6,0,999997,3296125
1865,0.988886,0.0111142,881.554,4091.77,395704539,6,2,999997,3295605
1865.17,0.988888,0.0111121,881.389,4090.85,395705356,8,2,999996,3294774
1865.34,0.988889,0.0111109,881.295,4090.01,395705860,0,0,1000000,3294294
1865.52,0.98889,0.0111104,881.253,4089.9,395706034,8,2,999996,3294088
1865.69,0.988891,0.0111092,881.165,4089.21,395706457,6,2,999997,3293640
1865.84,0.988892,0.0111079,881.054,4087.51,395707075,2,0,999999,3293078
1866,0.988893,0.0111067,880.96,4086.66,395707479,4,2,999998,3292609
1866.18,0.988894,0.011106,880.904,4086.25,395707785,4,2,999998,3292324
1866.35,0.988895,0.0111053,880.851,4085.98,395708097,4,0,999998,3292055
1866.5,0.988895,0.0111046,880.8,4085.71,395708346,6,2,999997,3291799
1866.67,0.988897,0.0111032,880.682,4084.47,395708923,10,2,999995,3291207
1866.84,0.988898,0.0111016,880.556,4083.04,395709585,4,0,999998,3290567
1867.01,0.9889,0.0111001,880.442,4081.98,395710160,2,0,999999,3289993
1867.17,0.988901,0.0110987,880.331,4080.87,395710660,6,2,999997,3289432
1867.34,0.988903,0.0110973,880.217,4079.98,395711249,4,2,999998,3288860
1867.5,0.988903,0.0110966,880.159,4079.65,395711580,4,2,999998,3288565
1867.68,0.988904,0.0110959,880.107,4079.25,395711817,8,2,999996,3288305
1867.84,0.988905,0.0110951,880.044,4078.76,395712168,4,0,999998,3287984
1868.03,0.988906,0.0110938,879.943,4077.67,395712632,6,2,999997,3287476
1868.17,0.988907,0.0110932,879.889,4077.12,395712929,4,1,999998,3287202
1868.34,0.988908,0.0110921,879.803,4076.3,395713383,4,0,999998,3286769
1868.51,0.988909,0.0110913,879.739,4076.05,395713672,8,2,999996,3286450
1868.69,0.988909,0.0110905,879.677,4075.47,395714008,2,1,999999,3286131
1868.84,0.988911,0.0110891,879.564,4074.53,395714508,4,2,999998,3285562
1869,0.988912,0.0110882,879.496,4074.3,395714926,8,0,999996,3285224
1869.17,0.988913,0.0110873,879.425,4073.71,395715251,4,2,999998,3284863
1869.34,0.988913,0.0110865,879.361,4073.43,395715572,4,2,999998,3284540
1869.5,0.988914,0.0110855,879.281,4073.07,395716018,0,0,1000000,3284136
1869.67,0.988916,0.0110844,879.192,4072.12,395716466,2,0,999999,3283687
1869.83,0.988917,0.0110826,879.049,4071.34,395717168,6,1,999997,3282966
1870.01,0.988919,0.011081,878.927,4070.53,395717754,2,2,999999,3282351
1870.17,0.98892,0.01108,878.847,4070.17,395718182,8,1,999996,3281950
1870.34,0.988921,0.0110791,878.77,4069.43,395718590,4,2,999998,3281558
1870.51,0.988922,0.0110784,878.721,4069.18,395718834,6,2,999997,3281310
1870.67,0.988922,0.0110777,878.66,4068.88,395719137,8,2,999996,3281007
1870.85,0.988923,0.0110765,878.569,4068.48,395719589,4,2,999998,3280544
1871,0.988925,0.0110749,878.439,4067.29,395720264,2,0,999999,3279889
1871.18,0.988926,0.0110737,878.345,4066.69,395720728,4,2,999998,3279414
1871.35,0.988927,0.0110729,878.284,4066.31,395720987,6,2,999997,3279105
1871.5,0.988928,0.0110723,878.233,4066.07,395721297,8,1,999996,3278852
1871.67,0.988929,0.0110713,878.153,4065.47,395721705,6,0,999997,3278446
1871.85,0.98893,0.0110704,878.083,4065.1,395722024,4,2,999998,3278094
1872,0.988931,0.0110693,877.995,4064.52,395722504,4,0,999998,3277648
1872.18,0.988932,0.0110677,877.871,4063.15,395723061,6,2,999997,3277026
1872.34,0.988933,0.0110666,877.781,4062.49,395723581,4,0,999998,3276571
1872.51,0.988934,0.0110659,877.724,4062.24,395723852,6,2,999997,3276283
1872.67,0.988935,0.0110645,877.615,4061.48,395724381,10,2,999995,3275736
1872.83,0.988936,0.0110637,877.556,4061.29,395724718,6,0,999997,3275433
1873.01,0.988937,0.0110626,877.464,4060.45,395725177,4,2,999998,3274969
1873.17,0.988939,0.0110614,877.368,4059.76,395725651,6,1,999997,3274488
1873.34,0.98894,0.01106,877.26,4059.02,395726192,4,2,999998,3273940
1873.5,0.988941,0.0110586,877.145,4058.15,395726734,6,2,999997,3273360
1873.67,0.988942,0.0110578,877.083,4057.77,395727063,6,2,999997,3273048
1873.84,0.988944,0.0110562,876.954,4056.53,395727709,8,2,999996,3272401
1874.01,0.988944,0.0110555,876.905,4056.23,395728005,2,0,999999,3272148
1874.17,0.988947,0.0110534,876.736,4054.24,395728840,8,2,999996,3271301
1874.34,0.988947,0.0110525,876.664,4053.67,395729152,6,1,999997,3270935
1874.5,0.988948,0.0110518,876.609,4053.28,395729500,2,0,999999,3270653
1874.67,0.988949,0.0110507,876.521,4052.62,395729943,2,0,999999,3270210
1874.84,0.98895,0.0110499,876.457,4051.06,395730253,8,2,999996,3269890
1875,0.988951,0.0110486,876.351,4049.73,395730701,8,2,999996,3269355
1875.17,0.988952,0.0110478,876.29,4049.43,395731082,6,2,999997,3269049
1875.34,0.988953,0.0110468,876.212,4048.58,395731433,4,2,999998,3268652
1875.5,0.988954,0.011046,876.145,4047.88,395731838,2,0,999999,3268315
1875.67,0.988955,0.0110448,876.049,4047.02,395732303,6,2,999997,3267831
1875.83,0.988957,0.0110432,875.927,4046.35,395732936,4,0,999998,3267216
1876.02,0.988958,0.011042,875.832,4045.43,395733293,6,2,999997,3266738
1876.18,0.988958,0.0110415,875.789,4045.21,395733576,4,2,999998,3266518
1876.34,0.988959,0.0110407,875.727,4044.71,395733943,4,0,999998,3266209
1876.51,0.98896,0.01104,875.668,4044.52,395734209,6,2,999997,3265911
1876.67,0.98896,0.0110394,875.625,4043.88,395734333,4,2,999998,3265691
1876.83,0.988961,0.0110388,875.574,4043.49,395734709,6,1,999997,3265435
1877.02,0.988962,0.0110383,875.534,4043.31,395734924,0,0,1000000,3265230
1877.18,0.988963,0.0110372,875.454,4042.81,395735293,8,2,999996,3264830
1877.34,0.988963,0.0110365,875.394,4042.58,395735621,8,1,999996,3264528
1877.5,0.988964,0.0110353,875.296,4041.68,395736015,8,2,999996,3264035
1877.67,0.988967,0.0110332,875.129,4039.2,395736946,8,2,999996,3263193
1877.84,0.988968,0.0110324,875.071,4038.67,395737241,4,2,999998,3262897
1878,0.988969,0.0110308,874.945,4038.07,395737852,8,2,999996,3262265
1878.17,0.98897,0.0110294,874.829,4037.14,395738418,6,2,999997,3261676
1878.33,0.988971,0.0110287,874.776,4036.73,395738720,6,2,999997,3261409
1878.51,0.988972,0.0110282,874.736,4036.63,395738933,6,2,999997,3261208
1878.68,0.988972,0.0110275,874.68,4036.35,395739199,4,2,999998,3260922
1878.84,0.988973,0.0110269,874.63,4035.92,395739485,0,0,1000000,3260669
1879.01,0.988974,0.0110256,874.531,4035.21,395739968,4,2,999998,3260173
1879.17,0.988976,0.0110244,874.434,4034.55,395740444,4,2,999998,3259682
1879.34,0.988976,0.0110235,874.365,4034.22,395740763,8,2,999996,3259336
1879.5,0.988978,0.0110221,874.255,4033.27,395741371,4,0,999998,3258781
1879.67,0.988979,0.0110206,874.136,4032.5,395741968,6,0,999997,3258183
1879.84,0.98898,0.0110193,874.031,4031.79,395742429,2,2,999999,3257651
1880.02,0.988982,0.0110184,873.957,4031.41,395742861,4,2,999998,3257276
1880.17,0.988983,0.0110173,873.868,4030.7,395743270,4,2,999998,3256826
1880.34,0.988983,0.0110167,873.823,4030.46,395743546,4,2,999998,3256603
1880.54,0.988984,0.0110152,873.703,4029.1,395744028,2,2,999999,3255994
1880.67,0.988986,0.0110144,873.64,4028.84,395744456,6,2,999997,3255680
1880.86,0.988987,0.011013,873.532,4028.02,395744929,4,2,999998,3255135
1881,0.988988,0.0110123,873.472,4027.46,395745269,10,2,999995,3254833
1881.17,0.988989,0.0110114,873.402,4026.97,395745676,4,0,999998,3254476
1881.34,0.988989,0.0110105,873.336,4026.16,395746001,8,1,999996,3254146
1881.5,0.98899,0.0110098,873.273,4025.87,395746324,6,0,999997,3253827
1881.67,0.988991,0.0110088,873.198,4025.12,395746644,10,3,999995,3253453
1881.84,0.988992,0.0110082,873.151,4024.83,395746940,6,0,999997,3253211
1882.01,0.988993,0.011007,873.056,4024.31,395747398,10,2,999995,3252733
1882.17,0.988994,0.0110062,872.992,4023.97,395747744,4,0,999998,3252408
1882.34,0.988995,0.0110052,872.912,4023.6,395748119,6,2,999997,3252008
1882.5,0.988995,0.0110046,872.865,4023.38,395748383,4,0,999998,3251769
1882.67,0.988997,0.0110032,872.756,4022.33,395748930,6,0,999997,3251221
1882.84,0.988998,0.0110019,872.654,4021.72,395749432,6,2,999997,3250703
1883.01,0.988999,0.011001,872.581,4021.13,395749809,4,2,999998,3250334
1883.17,0.989,0.0109998,872.485,4020.25,395750285,8,2,999996,3249852
1883.36,0.989001,0.0109988,872.404,4019.6,395750670,6,2,999997,3249443
1883.5,0.989003,0.0109973,872.283,4018.78,395751317,6,0,999997,3248834
1883.67,0.989004,0.0109962,872.196,4018.25,395751701,4,2,999998,3248391
1883.85,0.989004,0.0109957,872.159,4018,395751898,4,2,999998,3248207
1884,0.989005,0.0109948,872.09,4017.65,395752273,8,1,999996,3247860
1884.17,0.989006,0.010994,872.02,4017.25,395752645,6,0,999997,3247506
1884.33,0.989007,0.010993,871.945,4016.9,395752998,6,2,999997,3247128
1884.51,0.989008,0.0109921,871.876,4016.19,395753380,0,0,1000000,3246774
1884.68,0.989008,0.0109917,871.843,4016.07,395753539,4,0,999998,3246613
1884.83,0.98901,0.0109901,871.714,4015.29,395754170,8,1,999996,3245964
1885,0.989011,0.0109892,871.645,4014.77,395754512,4,2,999998,3245614
1885.17,0.989012,0.0109879,871.542,4014.09,395755045,6,2,999997,3245096
1885.34,0.989013,0.010987,871.468,4013.54,395755418,2,2,999999,3244720
1885.52,0.989014,0.0109863,871.415,4013.26,395755673,2,2,999999,3244454
1885.67,0.989015,0.0109852,871.327,4012.36,395756143,4,0,999998,3244009
1885.83,0.989016,0.0109841,871.242,4011.81,395756570,8,0,999996,3243580
1886,0.989017,0.0109826,871.121,4011.07,395757105,10,2,999995,3242974
1886.17,0.989018,0.0109816,871.037,4010.23,395757608,2,0,999999,3242545
1886.34,0.98902,0.0109801,870.918,4008.72,395758140,6,2,999997,3241945
1886.5,0.989021,0.0109794,870.867,4008.02,395758454,4,2,999998,3241686
1886.68,0.989021,0.0109786,870.799,4007.5,395758805,4,0,999998,3241347
1886.86,0.989022,0.0109777,870.73,4007.01,395759143,6,2,999997,3240996
1887.01,0.989023,0.0109767,870.65,4006.46,395759527,2,2,999999,3240593
1887.17,0.989024,0.0109764,870.626,4006.44,395759654,6,2,999997,3240474
1887.34,0.989025,0.0109752,870.531,4005.87,395760138,8,2,999996,3239997
1887.52,0.989026,0.0109741,870.445,4005.23,395760508,4,2,999998,3239559
1887.67,0.989027,0.0109729,870.348,4004.61,395761059,6,1,999997,3239072
1887.84,0.989028,0.010972,870.277,4004.25,395761394,8,2,999996,3238714
1888,0.989029,0.0109711,870.205,4003.78,395761765,6,2,999997,3238350
1888.17,0.989029,0.0109705,870.161,4003.71,395762016,4,2,999998,3238127
1888.35,0.98903,0.0109701,870.126,4003.63,395762188,8,2,999996,3237950
1888.52,0.98903,0.0109698,870.1,4003.48,395762331,4,0,999998,3237821
1888.67,0.989031,0.0109686,870.006,4002.59,395762801,8,1,999996,3237346
1888.84,0.989033,0.0109671,869.889,4001.21,395763332,2,2,999999,3236754
1889,0.989034,0.0109661,869.814,4000.62,395763778,4,0,999998,3236374
1889.17,0.989035,0.0109654,869.755,4000.27,395764068,6,1,999997,3236078
1889.33,0.989036,0.0109639,869.636,3999.18,395764662,6,1,999997,3235481
1889.5,0.989037,0.0109626,869.532,3998.28,395765186,8,2,999996,3234956
1889.67,0.989038,0.0109621,869.495,3998.2,395765386,4,0,999998,3234766
1889.83,0.989039,0.0109608,869.387,3997.44,395765911,8,2,999996,3234222
1890,0.98904,0.0109604,869.357,3997.25,395766082,4,0,999998,3234070
1890.18,0.989041,0.0109592,869.26,3996.77,395766540,6,2,999997,3233584
1890.34,0.989042,0.0109581,869.174,3995.25,395766984,6,2,999997,3233150
1890.5,0.989043,0.0109565,869.047,3993.97,395767618,8,2,999996,3232507
1890.67,0.989044,0.0109558,868.991,3993.67,395767928,4,0,999998,3232224
1890.84,0.989045,0.0109551,868.936,3993.35,395768208,2,0,999999,3231945
1891.01,0.989045,0.0109545,868.892,3993.03,395768392,2,2,999999,3231721
1891.19,0.989046,0.0109537,868.827,3992.42,395768744,6,2,999997,3231400
1891.34,0.989047,0.0109531,868.778,3992.18,395768978,6,2,999997,3231151
1891.5,0.989047,0.0109527,868.745,3992.07,395769165,4,1,999998,3230983
1891.67,0.989048,0.0109518,868.679,3991.81,395769490,6,2,999997,3230649
