time:1	Mass_Fract_1:2	Poly_Mass_Density_1:3	Monomer_Mass_Density_1:4	Monomer_MW_1:5	Mn_total_1:6	Mw_total_1:7	Mn_poly_1:8	Mw_poly_1:9	PDI_poly_1:10	Xn_poly_1:11	Xw_poly_1:12	F1_in_1:13	diff_power:14	fiss_power:15	beta_power:16	chaint_power:17	F_Diff_Limit_1:18	F_PS_Diff_Limit_1:19	F_Fiss_Limit_1:20	F_PS_Fiss_Limit_1:21	F_Chaint_Limit_1:22	F_Chaint_LMWR_1:23	bA:24	bB:25	Lower_Limit:26	Temperature:27	alpha_bs:28	alpha_ra:29	LMWP_see_Polymer1:30	LMWP_bi_react:31	Mass_Change:32	Mass_Left_1:33	Vol_Factor:34	Mass_Total_1:35	bond_pp:36	num_bonds_1_pp:37	total_bonds_1:38	netrate_BF:39	netrate_R:40	netrate_BS:41	d0:42	Rhat:43	ZL:44	kI:45	kT:46	kD:47	F_chainf_D_1l_pp_pp:48	F_recomb_actual_same_epep:49	chainf_except_D_1l_pp:50	chainf_real_except_D_1l_pp:51	F_end_beta_Rep_1l_pp_ppp:52	DONTUSE:53	DONTUSE_D_1s2pp:54	num_end_H_p:55	arctan_power:56	arctan_factor:57	pie:58	random1:59	random2:60	D_1l_pp0:61	D_1l_pp1:62	D_1l_pp2:63	D_1l_pp3:64	F_D_1l_pp:65	Xn_D_1l_pp:66	bondst_D_1l_pp:67	bondst_lmwr_D_1l_pp:68	bondst_bs_D_1l_pp:69	bondwk_ra_D_1l_pp:70	Rep_1l_pp0:71	Rep_1l_pp1:72	Rep_1l_pp2:73	Rep_1l_pp0B:74	Rep_1l_pp1B:75	Xn_Rep_1l_pp:76	bondst_bs_Rep_1l_pp:77	bondwk_ra_Rep_1l_pp:78	D_1s2pp:79	D_1s2pp_MY:80	F_D_1s2pp:81	so_D_1s2pp:82	SP:83	SP_MY:84	F_SP:85	so_SP:86	Dt1_0:87	Dt1_1:88	Dt1_2:89	Dt0:90	Dt1:91	Dt2:92	Dp1_0:93	Dp1_1:94	Dp1_2:95	Ds1_0:96	Ds1_1:97	Ds1_2:98	Ds0:99	Ds1:100	Ds2:101	R1_0:102	R1_1:103	Xn_R1:104	Re1_0:105	Re1_1:106	Xn_Re1:107	Rs1_0:108	Rs1_1:109	Xn_Rs1:110	Polymer_Yield:111	LMWP_Yield:112	
4.500000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.141373e+02	6.110905e+04	4.153659e+04	1.164699e+05	2.804031e+00	2.095479e+02	5.875789e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.217066e-03	5.036085e-01	1.000000e+00	1.000000e+00	7.217066e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.321407e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.219132e-09	7.219246e-09	2.241313e-06	2.619293e+00	2.686844e-09	3.104660e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305990e-05	1.321407e-02	7.764311e+00	7.497296e+03	1.000000e+00	2.095479e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.686865e-09	3.722933e-07	3.929871e-04	2.686865e+11	3.722933e+13	1.385605e+02	1.000000e+00	1.000000e+00	1.201005e-02	4.761336e-01	4.761336e-01	1.000000e+00	-8.313580e-42	-6.591768e-40	-3.295884e-40	2.000000e+00	1.207311e-02	2.522413e-02	7.776321e+00	1.207311e-02	2.522413e-02	7.776321e+00	6.305990e-05	1.321407e-02	7.764311e+00	1.201005e-02	1.201005e-02	1.201005e-02	1.201005e-02	1.201005e-02	1.201005e-02	2.686865e-09	3.722933e-07	1.385605e+02	2.686865e-09	3.722933e-07	1.385605e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.238664e-01	4.761336e-01	5.331500e+02	
4.510000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.133702e+02	6.097522e+04	4.146617e+04	1.164115e+05	2.807384e+00	2.091927e+02	5.872842e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.231635e-03	5.036158e-01	1.000000e+00	1.000000e+00	7.231635e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.319167e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.206893e-09	7.207007e-09	2.239412e-06	2.614853e+00	2.684566e-09	3.107295e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305990e-05	1.319167e-02	7.747259e+00	7.479016e+03	1.000000e+00	2.091927e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.684587e-09	3.712282e-07	3.924112e-04	2.684587e+11	3.712282e+13	1.382813e+02	1.000000e+00	1.000000e+00	1.203246e-02	4.770217e-01	4.770217e-01	1.000000e+00	-8.313580e-42	-6.591768e-40	-3.295884e-40	2.000000e+00	1.209552e-02	2.522413e-02	7.759292e+00	1.209552e-02	2.522413e-02	7.759292e+00	6.305990e-05	1.319167e-02	7.747259e+00	1.203246e-02	1.203246e-02	1.203246e-02	1.203246e-02	1.203246e-02	1.203246e-02	2.684587e-09	3.712282e-07	1.382813e+02	2.684587e-09	3.712282e-07	1.382813e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.229783e-01	4.770217e-01	5.331500e+02	
4.520000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.126066e+02	6.084168e+04	4.139581e+04	1.163532e+05	2.810748e+00	2.088377e+02	5.869903e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.246252e-03	5.036231e-01	1.000000e+00	1.000000e+00	7.246252e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.316929e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.194664e-09	7.194778e-09	2.237511e-06	2.610416e+00	2.682287e-09	3.109934e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305990e-05	1.316929e-02	7.730243e+00	7.460788e+03	1.000000e+00	2.088377e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.682308e-09	3.701649e-07	3.918373e-04	2.682308e+11	3.701649e+13	1.380024e+02	1.000000e+00	1.000000e+00	1.205484e-02	4.779091e-01	4.779091e-01	1.000000e+00	-8.313580e-42	-6.591768e-40	-3.295884e-40	2.000000e+00	1.211790e-02	2.522413e-02	7.742298e+00	1.211790e-02	2.522413e-02	7.742298e+00	6.305990e-05	1.316929e-02	7.730243e+00	1.205484e-02	1.205484e-02	1.205484e-02	1.205484e-02	1.205484e-02	1.205484e-02	2.682308e-09	3.701649e-07	1.380024e+02	2.682308e-09	3.701649e-07	1.380024e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.220909e-01	4.779091e-01	5.331500e+02	
4.530000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.118465e+02	6.070840e+04	4.132551e+04	1.162951e+05	2.814124e+00	2.084831e+02	5.866971e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.260919e-03	5.036305e-01	1.000000e+00	1.000000e+00	7.260919e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.314692e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.182446e-09	7.182560e-09	2.235610e-06	2.605983e+00	2.680009e-09	3.112579e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.314692e-02	7.713261e+00	7.442612e+03	1.000000e+00	2.084831e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.680030e-09	3.691034e-07	3.912654e-04	2.680030e+11	3.691034e+13	1.377236e+02	1.000000e+00	1.000000e+00	1.207721e-02	4.787958e-01	4.787958e-01	1.000000e+00	-8.313580e-42	-6.591768e-40	-3.295884e-40	2.000000e+00	1.214027e-02	2.522413e-02	7.725339e+00	1.214027e-02	2.522413e-02	7.725339e+00	6.305991e-05	1.314692e-02	7.713261e+00	1.207721e-02	1.207721e-02	1.207721e-02	1.207721e-02	1.207721e-02	1.207721e-02	2.680030e-09	3.691034e-07	1.377236e+02	2.680030e-09	3.691034e-07	1.377236e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.212042e-01	4.787958e-01	5.331500e+02	
4.540000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.110899e+02	6.057541e+04	4.125527e+04	1.162372e+05	2.817511e+00	2.081287e+02	5.864048e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.275636e-03	5.036378e-01	1.000000e+00	1.000000e+00	7.275636e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.312458e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.170238e-09	7.170352e-09	2.233710e-06	2.601554e+00	2.677730e-09	3.115227e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.312458e-02	7.696315e+00	7.424489e+03	1.000000e+00	2.081287e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.677751e-09	3.680436e-07	3.906955e-04	2.677751e+11	3.680436e+13	1.374450e+02	1.000000e+00	1.000000e+00	1.209955e-02	4.796817e-01	4.796817e-01	1.000000e+00	-8.313580e-42	-6.591767e-40	-3.295884e-40	2.000000e+00	1.216261e-02	2.522413e-02	7.708415e+00	1.216261e-02	2.522413e-02	7.708415e+00	6.305991e-05	1.312458e-02	7.696315e+00	1.209955e-02	1.209955e-02	1.209955e-02	1.209955e-02	1.209955e-02	1.209955e-02	2.677751e-09	3.680436e-07	1.374450e+02	2.677751e-09	3.680436e-07	1.374450e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.203183e-01	4.796817e-01	5.331500e+02	
4.550000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.103366e+02	6.044269e+04	4.118509e+04	1.161794e+05	2.820909e+00	2.077746e+02	5.861134e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.290402e-03	5.036452e-01	1.000000e+00	1.000000e+00	7.290402e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.310225e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.158041e-09	7.158155e-09	2.231809e-06	2.597128e+00	2.675452e-09	3.117880e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.310225e-02	7.679404e+00	7.406417e+03	1.000000e+00	2.077746e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.675473e-09	3.669856e-07	3.901277e-04	2.675473e+11	3.669856e+13	1.371666e+02	1.000000e+00	1.000000e+00	1.212188e-02	4.805668e-01	4.805668e-01	1.000000e+00	-8.313580e-42	-6.591767e-40	-3.295884e-40	2.000000e+00	1.218494e-02	2.522413e-02	7.691526e+00	1.218494e-02	2.522413e-02	7.691526e+00	6.305991e-05	1.310225e-02	7.679404e+00	1.212188e-02	1.212188e-02	1.212188e-02	1.212188e-02	1.212188e-02	1.212188e-02	2.675473e-09	3.669856e-07	1.371666e+02	2.675473e-09	3.669856e-07	1.371666e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.194332e-01	4.805668e-01	5.331500e+02	
4.560000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.095867e+02	6.031024e+04	4.111497e+04	1.161218e+05	2.824319e+00	2.074209e+02	5.858227e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.305219e-03	5.036526e-01	1.000000e+00	1.000000e+00	7.305219e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.307994e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.145854e-09	7.145968e-09	2.229908e-06	2.592706e+00	2.673173e-09	3.120538e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.307994e-02	7.662528e+00	7.388398e+03	1.000000e+00	2.074209e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.673194e-09	3.659294e-07	3.895619e-04	2.673194e+11	3.659294e+13	1.368884e+02	1.000000e+00	1.000000e+00	1.214419e-02	4.814512e-01	4.814512e-01	1.000000e+00	-8.313580e-42	-6.591767e-40	-3.295883e-40	2.000000e+00	1.220725e-02	2.522413e-02	7.674672e+00	1.220725e-02	2.522413e-02	7.674672e+00	6.305991e-05	1.307994e-02	7.662528e+00	1.214419e-02	1.214419e-02	1.214419e-02	1.214419e-02	1.214419e-02	1.214419e-02	2.673194e-09	3.659294e-07	1.368884e+02	2.673194e-09	3.659294e-07	1.368884e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.185488e-01	4.814512e-01	5.331500e+02	
4.570000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.088402e+02	6.017807e+04	4.104491e+04	1.160643e+05	2.827740e+00	2.070674e+02	5.855329e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.320086e-03	5.036600e-01	1.000000e+00	1.000000e+00	7.320086e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.305765e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.133677e-09	7.133791e-09	2.228008e-06	2.588288e+00	2.670894e-09	3.123200e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.305765e-02	7.645686e+00	7.370429e+03	1.000000e+00	2.070674e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.670916e-09	3.648749e-07	3.889980e-04	2.670916e+11	3.648749e+13	1.366104e+02	1.000000e+00	1.000000e+00	1.216648e-02	4.823349e-01	4.823349e-01	1.000000e+00	-8.313580e-42	-6.591766e-40	-3.295883e-40	2.000000e+00	1.222954e-02	2.522413e-02	7.657853e+00	1.222954e-02	2.522413e-02	7.657853e+00	6.305991e-05	1.305765e-02	7.645686e+00	1.216648e-02	1.216648e-02	1.216648e-02	1.216648e-02	1.216648e-02	1.216648e-02	2.670916e-09	3.648749e-07	1.366104e+02	2.670916e-09	3.648749e-07	1.366104e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.176651e-01	4.823349e-01	5.331500e+02	
4.580000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.080971e+02	6.004617e+04	4.097491e+04	1.160071e+05	2.831173e+00	2.067143e+02	5.852439e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.335003e-03	5.036675e-01	1.000000e+00	1.000000e+00	7.335003e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.303538e-02	0.000000e+00	2.522413e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.121511e-09	7.121625e-09	2.226107e-06	2.583874e+00	2.668616e-09	3.125867e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.303538e-02	7.628880e+00	7.352513e+03	1.000000e+00	2.067143e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.668637e-09	3.638222e-07	3.884362e-04	2.668637e+11	3.638222e+13	1.363326e+02	1.000000e+00	1.000000e+00	1.218875e-02	4.832178e-01	4.832178e-01	1.000000e+00	-8.313580e-42	-6.591766e-40	-3.295883e-40	2.000000e+00	1.225181e-02	2.522413e-02	7.641068e+00	1.225181e-02	2.522413e-02	7.641068e+00	6.305991e-05	1.303538e-02	7.628880e+00	1.218875e-02	1.218875e-02	1.218875e-02	1.218875e-02	1.218875e-02	1.218875e-02	2.668637e-09	3.638222e-07	1.363326e+02	2.668637e-09	3.638222e-07	1.363326e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.167822e-01	4.832178e-01	5.331500e+02	
4.590000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.073573e+02	5.991454e+04	4.090496e+04	1.159499e+05	2.834618e+00	2.063614e+02	5.849558e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.349971e-03	5.036750e-01	1.000000e+00	1.000000e+00	7.349971e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.301313e-02	0.000000e+00	2.522414e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.109355e-09	7.109469e-09	2.224206e-06	2.579463e+00	2.666337e-09	3.128538e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.301313e-02	7.612108e+00	7.334648e+03	1.000000e+00	2.063614e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.666359e-09	3.627713e-07	3.878764e-04	2.666359e+11	3.627713e+13	1.360550e+02	1.000000e+00	1.000000e+00	1.221100e-02	4.840999e-01	4.840999e-01	1.000000e+00	-8.313580e-42	-6.591766e-40	-3.295883e-40	2.000000e+00	1.227406e-02	2.522414e-02	7.624319e+00	1.227406e-02	2.522414e-02	7.624319e+00	6.305991e-05	1.301313e-02	7.612108e+00	1.221100e-02	1.221100e-02	1.221100e-02	1.221100e-02	1.221100e-02	1.221100e-02	2.666359e-09	3.627713e-07	1.360550e+02	2.666359e-09	3.627713e-07	1.360550e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.159001e-01	4.840999e-01	5.331500e+02	
4.600000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.066208e+02	5.978319e+04	4.083508e+04	1.158930e+05	2.838074e+00	2.060089e+02	5.846685e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.364990e-03	5.036825e-01	1.000000e+00	1.000000e+00	7.364990e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.299090e-02	0.000000e+00	2.522414e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.097209e-09	7.097323e-09	2.222306e-06	2.575057e+00	2.664059e-09	3.131214e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.299090e-02	7.595371e+00	7.316834e+03	1.000000e+00	2.060089e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.664080e-09	3.617222e-07	3.873186e-04	2.664080e+11	3.617222e+13	1.357775e+02	1.000000e+00	1.000000e+00	1.223323e-02	4.849813e-01	4.849813e-01	1.000000e+00	-8.313580e-42	-6.591766e-40	-3.295883e-40	2.000000e+00	1.229629e-02	2.522414e-02	7.607604e+00	1.229629e-02	2.522414e-02	7.607604e+00	6.305991e-05	1.299090e-02	7.595371e+00	1.223323e-02	1.223323e-02	1.223323e-02	1.223323e-02	1.223323e-02	1.223323e-02	2.664080e-09	3.617222e-07	1.357775e+02	2.664080e-09	3.617222e-07	1.357775e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.150187e-01	4.849813e-01	5.331500e+02	
4.610000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.058875e+02	5.965211e+04	4.076526e+04	1.158362e+05	2.841542e+00	2.056566e+02	5.843820e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.380061e-03	5.036900e-01	1.000000e+00	1.000000e+00	7.380061e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.296869e-02	0.000000e+00	2.522414e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.085074e-09	7.085188e-09	2.220405e-06	2.570654e+00	2.661780e-09	3.133894e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305991e-05	1.296869e-02	7.578669e+00	7.299072e+03	1.000000e+00	2.056566e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.661802e-09	3.606748e-07	3.867627e-04	2.661802e+11	3.606748e+13	1.355002e+02	1.000000e+00	1.000000e+00	1.225545e-02	4.858619e-01	4.858619e-01	1.000000e+00	-8.313580e-42	-6.591765e-40	-3.295883e-40	2.000000e+00	1.231851e-02	2.522414e-02	7.590924e+00	1.231851e-02	2.522414e-02	7.590924e+00	6.305991e-05	1.296869e-02	7.578669e+00	1.225545e-02	1.225545e-02	1.225545e-02	1.225545e-02	1.225545e-02	1.225545e-02	2.661802e-09	3.606748e-07	1.355002e+02	2.661802e-09	3.606748e-07	1.355002e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.141381e-01	4.858619e-01	5.331500e+02	
4.620000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.051576e+02	5.952130e+04	4.069550e+04	1.157796e+05	2.845022e+00	2.053047e+02	5.840963e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.395183e-03	5.036976e-01	1.000000e+00	1.000000e+00	7.395183e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.294650e-02	0.000000e+00	2.522414e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.072949e-09	7.073063e-09	2.218504e-06	2.566254e+00	2.659502e-09	3.136579e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305992e-05	1.294650e-02	7.562001e+00	7.281360e+03	1.000000e+00	2.053047e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.659523e-09	3.596291e-07	3.862089e-04	2.659523e+11	3.596291e+13	1.352232e+02	1.000000e+00	1.000000e+00	1.227764e-02	4.867418e-01	4.867418e-01	1.000000e+00	-8.313580e-42	-6.591765e-40	-3.295883e-40	2.000000e+00	1.234070e-02	2.522414e-02	7.574279e+00	1.234070e-02	2.522414e-02	7.574279e+00	6.305992e-05	1.294650e-02	7.562001e+00	1.227764e-02	1.227764e-02	1.227764e-02	1.227764e-02	1.227764e-02	1.227764e-02	2.659523e-09	3.596291e-07	1.352232e+02	2.659523e-09	3.596291e-07	1.352232e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.132582e-01	4.867418e-01	5.331500e+02	
4.630000e+03	1.000000e+00	5.000000e+00	5.000000e+00	1.982200e+02	4.044308e+02	5.939076e+04	4.062579e+04	1.157231e+05	2.848514e+00	2.049530e+02	5.838115e+02	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.410357e-03	5.037052e-01	1.000000e+00	1.000000e+00	7.410357e-03	5.000000e-01	0.000000e+00	2.000000e+00	2.000000e+00	5.331500e+02	7.600000e-01	2.400000e-01	0.000000e+00	3.322259e-03	0.000000e+00	1.292432e-02	0.000000e+00	2.522414e-02	5.032287e-02	1.000000e+00	5.032287e-02	7.060835e-09	7.060949e-09	2.216604e-06	2.561859e+00	2.657223e-09	3.139269e+02	5.463215e-07	1.000000e+09	8.341737e+02	1.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.000000e+00	1.000000e+02	3.141593e+00	5.000000e-01	3.333333e-01	6.305992e-05	1.292432e-02	7.545368e+00	7.263700e+03	1.000000e+00	2.049530e+02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	2.657245e-09	3.585853e-07	3.856570e-04	2.657245e+11	3.585853e+13	1.349463e+02	1.000000e+00	1.000000e+00	1.229982e-02	4.876209e-01	4.876209e-01	1.000000e+00	-8.313580e-42	-6.591765e-40	-3.295882e-40	2.000000e+00	1.236288e-02	2.522414e-02	7.557668e+00	1.236288e-02	2.522414e-02	7.557668e+00	6.305992e-05	1.292432e-02	7.545368e+00	1.229982e-02	1.229982e-02	1.229982e-02	1.229982e-02	1.229982e-02	1.229982e-02	2.657245e-09	3.585853e-07	1.349463e+02	2.657245e-09	3.585853e-07	1.349463e+02	0.000000e+00	0.000000e+00	1.000000e+00	5.123791e-01	4.876209e-01	5.331500e+02	
