Time (min),Monomer Conversion,Polymer Wt Fraction,Side Product Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds,# Side Prods
47.500002,0.837540,0.000353,0.162001,426.796359,427.172442,511274506,34,0,99983,100159,49479148
47.666667,0.837057,0.000353,0.162484,426.805190,427.164784,510979614,28,0,99986,100160,49626595
47.833334,0.836575,0.000353,0.162966,426.805190,427.164784,510685370,28,0,99986,100160,49773717
48.000001,0.836093,0.000353,0.163447,426.818286,427.157120,510391176,20,0,99990,100162,49920815
48.166668,0.835611,0.000353,0.163929,426.777917,427.154279,510097001,38,0,99981,100152,50067903
48.333334,0.835132,0.000353,0.164407,426.792996,427.151355,509804794,30,0,99985,100155,50214007
48.500001,0.834652,0.000353,0.164887,426.778218,427.148475,509511651,36,0,99982,100151,50360579
48.666668,0.834173,0.000353,0.165366,426.786749,427.148463,509219381,32,0,99984,100153,50506714
48.833335,0.833698,0.000353,0.165840,426.767706,427.145589,508929516,40,0,99980,100148,50651647
49.000001,0.833221,0.000353,0.166317,426.793297,427.145551,508638302,28,0,99986,100154,50797254
49.166670,0.832744,0.000353,0.166794,426.774254,427.142678,508346739,36,0,99982,100149,50943036
49.333334,0.832268,0.000353,0.167269,426.785970,427.105778,508056554,24,0,99988,100148,51088132
49.500002,0.831796,0.000353,0.167741,426.798765,427.105761,507768352,18,0,99991,100151,51232233
49.666670,0.831321,0.000353,0.168216,426.769210,427.099998,507478310,30,0,99985,100143,51377255
49.833335,0.830847,0.000353,0.168689,426.760679,427.100009,507189084,34,0,99983,100141,51521868
50.000002,0.830373,0.000353,0.169164,426.763263,427.085776,506899471,30,0,99985,100140,51666676
50.166667,0.829900,0.000353,0.169636,426.763263,427.085776,506610747,30,0,99985,100140,51811038
50.333334,0.829425,0.000353,0.170110,426.767528,427.085771,506321263,28,0,99986,100141,51955780
50.500001,0.828952,0.000353,0.170583,426.767528,427.085771,506032397,28,0,99986,100141,52100213
50.666667,0.828480,0.000353,0.171055,426.744521,427.077096,505744112,36,0,99982,100134,52244357
50.833333,0.828009,0.000353,0.171526,426.744822,427.069450,505456376,34,0,99983,100133,52388226
51.000002,0.827538,0.000353,0.171996,426.749388,427.063641,505169344,30,0,99985,100133,52531743
51.166668,0.827070,0.000353,0.172465,426.753653,427.063635,504883064,28,0,99986,100134,52674883
51.333335,0.826600,0.000353,0.172934,426.732327,427.063662,504596286,38,0,99981,100129,52818272
51.500000,0.826129,0.000353,0.173405,426.751671,427.060736,504308897,28,0,99986,100133,52961967
51.666667,0.825660,0.000353,0.173873,426.764466,427.060720,504022849,22,0,99989,100136,53104991
51.833334,0.825192,0.000353,0.174341,426.747405,427.060741,503736789,30,0,99985,100132,53248021
52.000003,0.824725,0.000353,0.174808,426.741459,427.046519,503451736,30,0,99985,100129,53390549
52.166667,0.824259,0.000353,0.175274,426.735512,427.037820,503167081,30,0,99985,100126,53532878
52.333335,0.823793,0.000353,0.175739,426.733530,427.034921,502882618,30,0,99985,100125,53675110
52.500002,0.823326,0.000353,0.176205,426.742060,427.034910,502598132,26,0,99987,100127,53817353
52.666667,0.822862,0.000353,0.176670,426.719053,427.024390,502314311,34,0,99983,100120,53959265
52.833335,0.822396,0.000353,0.177135,426.719053,427.024390,502029989,34,0,99983,100120,54101426
53.000007,0.821933,0.000353,0.177598,426.729866,427.021476,501747264,28,0,99986,100122,54242789
53.166667,0.821470,0.000353,0.178060,426.721637,427.013840,501465082,30,0,99985,100119,54383881
53.333334,0.821008,0.000353,0.178522,426.726504,426.998543,501182844,24,0,99988,100118,54525002
53.500000,0.820546,0.000353,0.178984,426.711726,426.995658,500900817,30,0,99985,100114,54666016
53.666668,0.820083,0.000353,0.179447,426.712628,426.970878,500618023,24,0,99988,100111,54807416
53.833336,0.819620,0.000353,0.179909,426.710646,426.967978,500335814,24,0,99988,100110,54948521
54.000001,0.819159,0.000353,0.180370,426.706381,426.967982,500054194,26,0,99987,100109,55089331
54.166667,0.818699,0.000353,0.180829,426.691603,426.965095,499773559,32,0,99984,100105,55229649
54.333334,0.818240,0.000353,0.181288,426.695868,426.965091,499493163,30,0,99985,100106,55369847
54.500002,0.817780,0.000353,0.181748,426.704399,426.965082,499212397,26,0,99987,100108,55510230
54.666667,0.817321,0.000353,0.182206,426.695868,426.965091,498932283,30,0,99985,100106,55650287
54.833334,0.816863,0.000353,0.182665,426.685656,426.950870,498652336,32,0,99984,100102,55790262
55.000003,0.816405,0.000353,0.183122,426.693107,426.913972,498372863,22,0,99989,100100,55930002
55.166668,0.815948,0.000353,0.183579,426.657003,426.911103,498093674,38,0,99981,100091,56069597
55.333334,0.815491,0.000353,0.184036,426.665834,426.903448,497814988,32,0,99984,100092,56208941
55.500001,0.815035,0.000353,0.184491,426.674365,426.903440,497536752,28,0,99986,100094,56348059
55.666668,0.814577,0.000353,0.184949,426.670701,426.880783,497257142,26,0,99987,100091,56487866
55.833334,0.814120,0.000353,0.185405,426.664454,426.877886,496978181,28,0,99986,100089,56627347
56.000007,0.813665,0.000353,0.185860,426.638863,426.877908,496700511,40,0,99980,100083,56766182
56.166667,0.813211,0.000353,0.186314,426.645411,426.875000,496422932,36,0,99982,100084,56904972
56.333334,0.812758,0.000353,0.186767,426.662472,426.874986,496146546,28,0,99986,100088,57043165
56.500001,0.812305,0.000353,0.187220,426.664755,426.872081,495869917,26,0,99987,100088,57181480
56.666667,0.811851,0.000353,0.187673,426.669020,426.872078,495592755,24,0,99988,100089,57320061
56.833335,0.811396,0.000353,0.188127,426.673285,426.872074,495315425,22,0,99989,100090,57458726
57.000002,0.810945,0.000353,0.188579,426.647694,426.872095,495039695,34,0,99983,100084,57596591
57.166667,0.810493,0.000353,0.189030,426.643729,426.866294,494763923,34,0,99983,100082,57734478
57.333334,0.810041,0.000353,0.189482,426.667338,426.863372,494487998,22,0,99989,100087,57872441
57.500000,0.809590,0.000353,0.189933,426.650278,426.863386,494212776,30,0,99985,100083,58010052
57.666667,0.809140,0.000353,0.190383,426.654543,426.863382,493937788,28,0,99986,100084,58147546
57.833333,0.808689,0.000353,0.190833,426.633818,426.846263,493662732,34,0,99983,100077,58285076
58.000002,0.808241,0.000353,0.191281,426.629854,426.838618,493389176,34,0,99983,100075,58421855
58.166668,0.807791,0.000353,0.191731,426.642650,426.838609,493114366,28,0,99986,100078,58559260
58.333334,0.807341,0.000353,0.192180,426.634119,426.838615,492840000,32,0,99984,100076,58696443
58.500002,0.806894,0.000353,0.192627,426.625589,426.838622,492566786,36,0,99982,100074,58833050
58.666667,0.806447,0.000353,0.193074,426.651180,426.838603,492293910,24,0,99988,100080,58969488
58.833334,0.806000,0.000353,0.193520,426.640667,426.835708,492021159,28,0,99986,100077,59105864
59.000000,0.805554,0.000353,0.193966,426.649198,426.835701,491748995,24,0,99988,100079,59241946
59.166667,0.805109,0.000353,0.194411,426.642950,426.832804,491477420,26,0,99987,100077,59377734
59.333334,0.804665,0.000353,0.194854,426.634721,426.825162,491206472,28,0,99986,100074,59513209
59.500001,0.804223,0.000353,0.195296,426.641269,426.822255,490936545,24,0,99988,100075,59648173
59.666667,0.803780,0.000353,0.195739,426.654065,426.822246,490665893,18,0,99991,100078,59783499
59.833333,0.803337,0.000353,0.196182,426.649799,426.822249,490395431,20,0,99990,100077,59918730
60.000001,0.802896,0.000353,0.196622,426.619943,426.822270,490126301,34,0,99983,100070,60053295
60.166667,0.802452,0.000353,0.197066,426.637004,426.822258,489855147,26,0,99987,100074,60188872
60.333334,0.802010,0.000353,0.197508,426.637305,426.814611,489585619,24,0,99988,100073,60323637
60.500001,0.801570,0.000353,0.197948,426.641570,426.814608,489316767,22,0,99989,100074,60458063
60.666669,0.801128,0.000353,0.198389,426.637305,426.814611,489047239,24,0,99988,100073,60592827
60.833334,0.800687,0.000353,0.198830,426.628774,426.814617,488777831,28,0,99986,100071,60727531
61.000000,0.800247,0.000353,0.199270,426.628774,426.814617,488509347,28,0,99986,100071,60861773
