Time (min),Monomer Conversion,Polymer Wt Fraction,Side Product Wt Fraction,Mn (g/mol),Mw (g/mol),# Monomers,# Radical Chains RR,# Radical Chains BS,# Intact Chains,# Bonds,# Side Prods
0.000002,0.000000,0.999988,0.000000,1210016.040993,1816184.734118,1,2,2,99999,610325771,0
0.166667,0.003030,0.996047,0.000000,1205247.611211,1855167.429138,1849577,120,120,99940,607920214,0
0.333333,0.006046,0.993004,0.000000,1201565.113872,1885829.266845,3691011,106,106,99947,606062423,0
0.500000,0.009056,0.990084,0.000000,1198031.258101,1910813.199187,5528403,116,113,99942,604279634,9
0.666667,0.012050,0.987034,0.000000,1194340.739577,1933152.945003,7355775,110,110,99945,602417801,22
0.833333,0.015043,0.983992,0.000000,1190660.468904,1947721.839517,9182682,118,118,99941,600561146,42
1.000000,0.018038,0.981001,0.000000,1187040.729876,1963444.649755,11011262,118,118,99941,598735024,77
1.166667,0.021033,0.978032,0.000000,1183448.581089,1983977.835084,12839816,118,116,99941,596922821,118
1.333333,0.024024,0.974870,0.000001,1179621.935636,1991846.521105,14665282,134,134,99933,594992326,179
1.500000,0.026998,0.972103,0.000001,1176274.307802,1999046.838337,16480878,116,115,99942,593303471,252
1.666667,0.029992,0.969083,0.000001,1172620.235990,2009758.586462,18308616,110,110,99945,591460025,342
1.833333,0.032960,0.966045,0.000002,1168943.186091,2012817.458650,20120443,120,120,99940,589604996,461
2.000000,0.035926,0.963009,0.000002,1165269.793652,2020430.323982,21931028,128,127,99936,587751811,591
2.166667,0.038884,0.960291,0.000002,1161981.536495,2023448.703982,23736601,98,97,99951,586092901,755
2.333333,0.041839,0.957330,0.000003,1158398.273487,2025675.874832,25540651,114,113,99943,584285190,936
2.500000,0.044794,0.954279,0.000004,1154706.617659,2032643.631179,27344301,118,118,99941,582422789,1161
2.666667,0.047717,0.951207,0.000005,1150989.363222,2040044.263638,29129054,112,111,99944,580547468,1412
2.833334,0.050695,0.948219,0.000006,1147373.597478,2040290.678212,30946375,132,132,99934,578723362,1688
3.000000,0.053648,0.945487,0.000007,1144068.006160,2044063.464661,32749029,114,114,99943,577055714,2057
3.166667,0.056586,0.942373,0.000008,1140300.364978,2045669.457894,34542863,116,115,99942,575154978,2422
3.333333,0.059504,0.939642,0.000009,1136994.933492,2046226.791756,36324390,116,115,99942,573487421,2809
3.500000,0.062421,0.936465,0.000011,1133151.028245,2055093.860890,38104616,124,123,99938,571548214,3280
3.666667,0.065333,0.933811,0.000012,1129939.176969,2053590.658419,39882303,94,93,99953,569927850,3729
3.833333,0.068262,0.930619,0.000014,1126076.896481,2051208.102878,41670663,130,127,99935,567979389,4294
4.000000,0.071161,0.927882,0.000016,1122764.745160,2050571.974116,43440352,118,118,99941,566308435,4870
4.166667,0.074073,0.924896,0.000018,1119151.615689,2051205.792309,45217734,112,112,99944,564485644,5483
4.333333,0.076963,0.922157,0.000020,1115837.983063,2049377.433917,46982214,104,102,99948,562813945,6155
4.500000,0.079874,0.919048,0.000022,1112075.711537,2044235.488830,48758691,120,118,99940,560915926,6841
4.666667,0.082757,0.916297,0.000025,1108746.756505,2039012.244161,50518645,112,112,99944,559236497,7560
4.833333,0.085667,0.913392,0.000028,1105232.509559,2034818.750640,52295387,116,116,99942,557463597,8425
5.000000,0.088549,0.910768,0.000031,1102056.284542,2029729.563330,54054451,98,97,99951,555861213,9355
5.166667,0.091413,0.907735,0.000034,1098387.274747,2022673.861658,55802870,106,104,99947,554010239,10347
5.333333,0.094301,0.904849,0.000037,1094894.117329,2015105.649133,57565743,104,104,99948,552247975,11395
5.500000,0.097155,0.901690,0.000041,1091071.627346,2018220.007289,59307956,128,128,99936,550319581,12518
5.666667,0.100027,0.899134,0.000045,1087979.672199,2027653.878568,61061440,106,105,99947,548759708,13699
5.833333,0.102896,0.895906,0.000049,1084073.665404,2024963.420644,62812609,122,122,99939,546789176,14851
6.000000,0.105737,0.893245,0.000053,1080853.977643,2023039.048792,64546974,124,123,99938,545164877,16192
6.166667,0.108573,0.890491,0.000057,1077521.453572,2020099.615929,66278286,110,110,99945,543483644,17515
6.333333,0.111429,0.887596,0.000062,1074018.241834,2014169.308893,68021520,112,112,99944,541716310,18958
6.500000,0.114257,0.884863,0.000067,1070711.100011,2011775.326982,69747840,110,107,99945,540047889,20476
6.666667,0.117095,0.881883,0.000072,1067105.541040,2006186.096776,71480157,114,114,99943,538228923,22010
6.833334,0.119937,0.879340,0.000077,1064028.017087,1997744.087734,73215494,100,98,99950,536676335,23650
7.000000,0.122754,0.876313,0.000083,1060365.187491,1987427.903420,74934814,110,109,99945,534828480,25417
7.166667,0.125578,0.873650,0.000089,1057142.886535,1989797.332486,76658986,90,89,99955,533202850,27209
7.333333,0.128377,0.870460,0.000096,1053283.406595,1984556.232648,78367360,128,127,99936,531255803,29187
7.500000,0.131179,0.867785,0.000102,1050045.852008,1980282.564384,80077857,112,111,99944,529622480,31213
7.666667,0.133986,0.865002,0.000109,1046679.089751,1973241.065483,81791388,122,122,99939,527923988,33285
7.833333,0.136782,0.862178,0.000116,1043261.431269,1968998.455728,83498573,114,113,99943,526199809,35442
8.000000,0.139574,0.859400,0.000123,1039899.791440,1967821.017315,85202542,108,108,99946,524503892,37606
8.166667,0.142342,0.856686,0.000131,1036616.083186,1963627.857655,86892152,106,106,99947,522847293,39912
8.333333,0.145132,0.853952,0.000138,1033307.445280,1963098.535775,88595576,114,114,99943,521178123,42291
8.500000,0.147921,0.851009,0.000147,1029746.598917,1958701.041495,90298219,104,104,99948,519381706,44858
8.666667,0.150714,0.848127,0.000156,1026259.514058,1950016.931259,92002778,108,106,99946,517622509,47495
8.833333,0.153489,0.845440,0.000164,1023007.621794,1943955.811289,93697243,108,108,99946,515981962,50227
9.000000,0.156258,0.842730,0.000174,1019728.264168,1934195.130781,95387473,108,106,99946,514327559,53114
9.166667,0.159024,0.839708,0.000184,1016071.743791,1933920.514834,97075796,132,132,99934,512482895,56052
9.333334,0.161795,0.837132,0.000193,1012955.631271,1929391.662731,98767170,112,111,99944,510910836,59007
9.500000,0.164558,0.834496,0.000204,1009765.574161,1927243.803522,100454346,96,96,99952,509301475,62185
9.666667,0.167288,0.831544,0.000214,1006192.822459,1927620.386455,102120593,114,113,99943,507499068,65507
9.833333,0.170016,0.828747,0.000226,1002808.578100,1922581.395869,103786033,118,117,99941,505791753,68910
10.000000,0.172752,0.826065,0.000237,999563.569539,1918641.931804,105455900,108,108,99946,504154673,72407
10.166667,0.175476,0.823398,0.000249,996336.692516,1916041.454239,107119132,122,120,99939,502526754,75992
10.333333,0.178202,0.820786,0.000261,993175.657698,1912559.631273,108783331,100,99,99950,500932031,79722
10.500000,0.180913,0.817829,0.000274,989598.134840,1899767.664188,110438103,118,118,99941,499127217,83551
10.666667,0.183636,0.815398,0.000286,986656.167422,1899231.649472,112100427,92,91,99954,497643009,87437
10.833334,0.186348,0.812620,0.000300,983294.485844,1886552.643274,113755504,100,100,99950,495947079,91567
11.000000,0.189078,0.809731,0.000314,979799.070276,1879875.143805,115422563,114,114,99943,494183685,95804
11.166667,0.191769,0.807115,0.000328,976633.972303,1879124.733252,117064898,116,115,99942,492586926,100096
11.333333,0.194464,0.804264,0.000342,973183.957168,1873663.741418,118709903,116,115,99942,490846428,104453
11.500000,0.197157,0.801512,0.000357,969853.938651,1872554.042587,120354175,128,128,99936,489166474,109005
11.666667,0.199836,0.799079,0.000372,966910.313812,1868307.889498,121989562,104,104,99948,487681431,113756
11.833333,0.202525,0.796224,0.000388,963455.254757,1854256.573294,123630734,112,112,99944,485938393,118413
12.000000,0.205203,0.793613,0.000403,960295.737579,1847883.609766,125265917,108,107,99946,484344446,123231
12.166667,0.207886,0.790772,0.000420,956857.636846,1844378.806174,126903559,112,111,99944,482609961,128295
12.333334,0.210544,0.788008,0.000437,953513.395265,1835514.692477,128526189,116,116,99942,480922827,133429
12.500000,0.213197,0.785488,0.000454,950463.855110,1830591.459446,130145632,108,108,99946,479384360,138747
12.666667,0.215835,0.782656,0.000472,947037.887122,1825301.702444,131755920,114,114,99943,477655997,144162
12.833333,0.218473,0.780242,0.000490,944116.395406,1824285.326461,133366256,104,103,99948,476182128,149709
13.000000,0.221105,0.777758,0.000509,941110.714009,1819029.095338,134972971,92,92,99954,474665785,155485
13.166667,0.223726,0.775102,0.000528,937897.421304,1815929.404858,136573129,104,103,99948,473044718,161379
13.333333,0.226378,0.772330,0.000548,934543.029177,1807249.298209,138192041,106,106,99947,471352462,167364
13.500000,0.229018,0.769638,0.000568,931285.520262,1802197.820872,139803325,100,99,99950,469709078,173452
13.666667,0.231648,0.766984,0.000588,928073.809953,1798966.322302,141409282,108,107,99946,468088807,179728
13.833333,0.234268,0.764259,0.000609,924777.034735,1791788.769361,143008251,108,108,99946,466425617,186111
14.000000,0.236869,0.761841,0.000631,921850.596350,1784210.219480,144596394,92,92,99954,464949249,192628
14.166667,0.239486,0.759031,0.000652,918450.794783,1780576.055427,146193488,102,101,99949,463234089,199280
14.333333,0.242081,0.756256,0.000675,915092.738826,1776340.906351,147777917,122,121,99939,461539995,206123
14.500000,0.244669,0.754041,0.000698,912412.199624,1768995.890377,149357908,84,83,99958,460187668,213162
14.666667,0.247266,0.751176,0.000722,908946.002162,1761662.076872,150943145,108,107,99946,458439020,220397
14.833333,0.249867,0.748543,0.000745,905759.086893,1756243.823048,152530918,118,118,99941,456831259,227644
15.000000,0.252447,0.746259,0.000770,902996.132859,1746488.434354,154106061,86,85,99957,455437358,235249
15.166667,0.255024,0.743384,0.000795,899517.170631,1748098.338799,155678993,106,104,99947,453682268,242904
15.333333,0.257592,0.740883,0.000821,896491.191383,1740950.725510,157246803,108,108,99946,452155693,250767
15.500000,0.260138,0.738343,0.000847,893417.031825,1738496.850090,158800486,90,90,99955,450604800,258742
15.666667,0.262689,0.735670,0.000874,890183.056845,1729797.182110,160357821,102,102,99949,448973299,266826
15.833333,0.265254,0.733206,0.000900,887201.153619,1721555.810161,161923708,92,91,99954,447468953,275009
16.000000,0.267782,0.730594,0.000928,884040.620352,1714484.766514,163467092,96,95,99952,445874498,283458
16.166667,0.270330,0.727895,0.000956,880775.206476,1710309.419249,165022266,116,114,99942,444227141,291891
16.333333,0.272890,0.725303,0.000984,877638.779769,1701839.809910,166585106,100,99,99950,442644836,300563
16.500000,0.275430,0.722909,0.001013,874741.225100,1696802.189690,168135633,90,89,99955,441183043,309359
16.666667,0.277948,0.720253,0.001042,871527.798083,1691021.225570,169672609,112,109,99944,439561914,318345
16.833333,0.280463,0.717805,0.001073,868566.339391,1693192.895771,171208395,88,88,99956,438067874,327596
17.000000,0.282966,0.715301,0.001103,865536.179081,1684858.247333,172735764,94,94,99953,436539192,336935
17.166667,0.285471,0.712735,0.001134,862430.873269,1681770.184008,174264994,102,102,99949,434972601,346472
17.333333,0.287977,0.710088,0.001166,859227.463936,1674700.204973,175794879,100,100,99950,433356512,356095
17.500000,0.290470,0.707700,0.001198,856338.854334,1666968.623212,177316938,94,92,99953,431899234,365974
17.666667,0.292966,0.705274,0.001231,853403.317527,1661309.547783,178840477,92,90,99954,430418284,375962
17.833333,0.295451,0.702647,0.001265,850223.746609,1658658.894110,180357219,100,100,99950,428814227,386266
18.000000,0.297944,0.700034,0.001299,847061.732037,1645117.900043,181879265,108,107,99946,427219027,396702
18.166667,0.300420,0.697463,0.001333,843951.556685,1641789.110043,183390611,98,98,99951,425649969,407157
18.333333,0.302898,0.695109,0.001368,841102.437550,1635927.566933,184903284,98,98,99951,424212617,417950
18.500000,0.305360,0.692478,0.001404,837919.356334,1633125.533575,186406701,118,118,99941,422606796,428944
